id,user_identifier_hash,consent_type,granted_at,channel
02e283a5-834a-4dff-8188-9e3d199bb9b7,229c6eb1d54ab594379eb8fa816df5b9,data_processing,2026-08-15T09:34:02,web
6463510c-c639-44bd-8046-a174ff55c74f,79b0a916692da9f34b86895c228612a8,data_processing,2026-05-06T13:34:47,whatsapp
ce6620c2-7d2d-460f-a100-36ff8067988a,d2a347a91e0dd5ff201514ab6bbffc51,data_processing,2026-08-18T08:05:48,whatsapp
8d4dd618-50d7-4b55-9cd9-b33575a6261f,5c404a2281412c3872b62dc8456ea05d,data_processing,2026-08-01T08:00:47,web
73334e13-00cb-4d4d-b247-45929d3038ac,95b953cc47c85c2c37521108dfb19824,data_processing,2026-04-26T10:05:04,whatsapp
3643b712-8d0c-4e94-9261-6b6a7bee8658,5306bb72aa18bd57a26bef0e1824b731,data_processing,2026-04-22T08:51:06,web
73e66ab0-1c15-4f72-8161-756f24cbdf69,26c27438601ed7bb8da461902f3804d1,data_processing,2026-07-13T15:49:54,web
b6dadb67-8757-464f-b287-2fbae962eeb8,1062b355a502cad158a4653e9e2bc4a0,data_processing,2026-03-28T18:59:19,web
f8f39b6c-558c-4934-a689-3ccd65477fb4,2fdb40c4b6a705a5d6c55f5b51269174,data_processing,2026-08-10T01:14:32,whatsapp
0a746c82-1500-41b3-bb7d-6c3f1d98e39c,4826da200680f3e2a923c66136dc7454,data_processing,2026-06-09T12:04:22,web
372c724e-9776-41b3-bcae-2f24a3c6af39,31b01a471cbad16d7bd1e554359616af,data_processing,2026-04-06T15:44:34,web
ab544df6-fe8b-4440-9db0-fffb437ec3dd,e0ddaea6611fe82d305321f7991903ef,data_processing,2026-05-22T13:13:16,web
756cd001-9e68-404d-8508-764b2ce4bba1,3304b1c0a3831b62697cacc6746e4936,data_processing,2026-09-04T15:42:31,whatsapp
0dacf42a-cb35-4841-9bf0-91f3d8b91251,1b3ee6d90e4626b1eb4d893d59d3e570,data_processing,2026-07-03T13:11:12,whatsapp
c272cc78-418c-49e7-a36c-b98d569babfe,77274688867da5db365ce8cd062ed372,data_processing,2026-06-21T09:34:40,web
3c38c938-9669-47a1-8738-ccab0e0219a9,dfc8e073bf32857073ad5db624bf0f2b,data_processing,2026-04-22T15:27:05,web
1ef95a31-b89d-424b-9326-2197736a2319,4768461afd75dafda4136e33d304a871,data_processing,2026-04-29T19:43:28,web
eff39e4c-7480-4217-bda3-608b0a401955,316b27145d756bda26bf5775831de9dd,data_processing,2026-09-03T18:59:21,web
2a7a8f05-c22d-47ba-96e0-895b43ee2d77,9b13207a18f31169e14168d0526ed24d,data_processing,2026-05-10T11:30:31,whatsapp
532829b2-02a8-4ea1-8688-e8e46fd7ff62,6f0580e17228a98b91112e083cf04b95,data_processing,2026-08-07T08:57:59,whatsapp
eb2f4c9c-7a9b-461b-a05e-c31003f8ddca,fac5809079ea95d25817aeaed7c27221,data_processing,2026-04-11T17:48:33,whatsapp
1ef47483-f9f9-49e2-991b-c2cba0994e91,e78477d2f4aa8d52a4a354b9dd0a6bbd,data_processing,2026-07-27T12:14:06,whatsapp
02bd77a3-417d-4f96-b086-8bcc141a83a6,91fff1c58bcfc68c2e62e0fee2d24179,data_processing,2026-08-23T23:29:20,whatsapp
955d68ca-3a10-407e-9337-c3d17048a779,f3e0a38f2b50bbcc5d8eb7f682b51322,data_processing,2026-06-18T00:25:57,web
76ad6e5d-e505-446a-8da7-a767937fa935,bcefa93c271bfe9a935f4ce7bd8ff133,data_processing,2026-08-04T12:47:35,whatsapp
a1e7cb4b-2c0d-4de9-bb44-afc6e9548efe,3eef5766e2502225c007006364369025,data_processing,2026-06-10T12:14:45,web
81ed5a4b-0e0b-40d6-99c7-23d1a2be2312,be19c7843999ae2578d3179b9b92f587,data_processing,2026-04-12T11:21:47,web
8224d123-44c6-43ac-b81b-f8e77406d9ab,31ba820a0af797e12b8669e58177f1e2,data_processing,2026-09-14T09:46:35,whatsapp
8ca03170-a39b-47a0-aa2e-94e165f68e2f,44d7f0b2722693fa44bae6abc952c0ef,data_processing,2026-04-23T01:27:36,whatsapp
1187f383-1fc3-41cb-8b57-4186febcb25b,20b8a83f2f7d35de033202097aeade17,data_processing,2026-04-03T08:44:52,whatsapp
0bd5c5b5-f8cb-4dc4-ad82-bd2c6403715c,69ef196a9bc58cd35cc12e243be6aeb3,data_processing,2026-06-29T17:11:43,web
bd793ba1-e377-41b9-93d4-815a2b86934f,40d2906af0255f83573255d959dfa094,data_processing,2026-06-24T09:38:13,whatsapp
c95de2fc-2ff8-4758-97d9-254468bcf674,2fb38f19faefb0f73f8af4bdda240053,data_processing,2026-05-08T02:15:51,whatsapp
6ff0cfa8-a36a-44a8-9628-287e9b161543,d0c09c200454c7aec609aea76a8b79b2,data_processing,2026-03-27T12:30:05,web
f27b067a-d260-4156-968c-fc839e50f814,7dfad405e8c3606924b21bfa048173fd,data_processing,2026-03-30T15:51:11,web
7671b755-0f09-4a59-a1d6-f865f25470d1,c2845f2be2dacfa2a0bf11e638768760,data_processing,2026-08-01T11:42:30,whatsapp
6e8b5818-faa7-4a4d-999e-fc947fb88633,8cf1d17019942bb3b14b7d19ae231a3e,data_processing,2026-04-04T15:45:54,whatsapp
db1e501f-5527-454b-98ed-d0351791b744,06c848d758e0fe00f82bfc420f46d802,data_processing,2026-05-09T20:20:53,whatsapp
4fdff7d6-1d26-4b96-9313-77563371b5b8,12461d04f3fcd6c210f63dbced49769a,data_processing,2026-08-26T16:03:18,whatsapp
5ba472df-3d54-4615-a757-6a55c1156de3,baf11b951541e66a5122782aa37d28da,data_processing,2026-08-28T11:52:45,whatsapp
fdaa7875-105c-4794-8725-86183e1654be,f2c4bd45d58af991ff63ee2a933fcf9d,data_processing,2026-05-31T12:28:59,whatsapp
5561c436-3f1f-4190-931a-01046b375bd4,427245c7439f6c57050b70cbe137c652,data_processing,2026-07-31T10:22:16,whatsapp
c24a535c-bc1a-431d-90e5-e11ed047b9d1,a9c60c29139a454620744f7f981ca0a2,data_processing,2026-07-17T12:30:46,whatsapp
c4bb5526-2776-406e-b80d-68485ea88ef4,013fcd0cfcb19d76f22b7b2ac60d6143,data_processing,2026-08-13T03:20:48,web
89de5810-2b3b-4fc6-807f-0a6e6a36b325,3fe31b3cce4d16319fefcd10607a5d72,data_processing,2026-08-04T16:04:18,whatsapp
1b959488-bc96-4d28-a920-65d5aef7f0c9,34cdb39b0aedb8a91802b99b6e89750b,data_processing,2026-04-29T14:58:47,web
d3d92788-7390-4647-a5b2-9e594d89b2b4,3d9fe8d96bf83ed42dbfae390cc9ebef,data_processing,2026-07-10T06:34:40,whatsapp
e33b438b-93a2-40f5-8928-211f98ad0356,448fec08a69896b1f0fdbfbba95a7202,data_processing,2026-04-16T20:01:06,whatsapp
87af8481-e66e-4ca5-8986-6c8cf64ec7cd,1399b12af413404f955ee4d4d82895fe,data_processing,2026-04-08T14:09:37,whatsapp
ee6e183f-5d44-407f-8f52-ab92dcb8779b,38c81fb1303f4a9342b8303e88f0c102,data_processing,2026-08-08T22:12:10,whatsapp
97bddaf1-026e-4be0-94e0-bebdd90be0fc,e2de5e837a7dd1b47681f8fe1bed7e1f,data_processing,2026-07-13T15:54:29,whatsapp
cc6a1405-82bb-40fe-8ebb-3893a637b927,2bdbed5e0645f672e95e886648c89424,data_processing,2026-08-19T15:45:37,whatsapp
8cda8806-89f7-41e8-8696-a4933f2f79b4,3df1d1c34d7cb246de072f0947f2037d,data_processing,2026-07-14T05:41:31,whatsapp
0b4cf824-0286-4a8e-9b2d-1ca246f3567a,2cb5cef3207bf6a397fab94b2a019d9e,data_processing,2026-07-30T18:39:41,whatsapp
9f4e2201-d248-4e2b-9e7d-fcbe6320965b,3de1d35f8c5ef8735dd5d5c196473d67,data_processing,2026-04-15T17:35:55,whatsapp
39b3d575-efe8-4396-8cb4-141bcb058e13,cf1f0ce20bf6193c9bf9d92ca38d98cc,data_processing,2026-07-30T09:26:10,whatsapp
aa9c58ce-4e23-4c9a-b041-b16470997f7c,e4cf9a9cd6be6e3fe3b858781ea36b5a,data_processing,2026-08-22T15:42:17,whatsapp
9c1bbc70-a1b5-47ef-8e7e-c6b0f465904b,ce5a04481b238985c5a39b97b654565b,data_processing,2026-09-16T15:14:44,whatsapp
eaf61a72-437f-412d-80d0-e29967d10621,76004f91f43e19af67c4f01f9871f334,data_processing,2026-04-09T18:56:33,web
ae71642a-d59e-4a58-816e-0ef8e7af1657,bc60d5cbdf483fa50f83ac006043b79c,data_processing,2026-04-07T16:22:37,whatsapp
c98ccc56-6856-45ba-a4ad-c4700cd7a995,c1c86fb864b49b9598b1ba4cbafa3730,data_processing,2026-08-20T09:38:22,web
3003b2b7-9838-4af2-8308-a55ccfd06605,3e567ba0b007718f8ce7dc5f8aaa3ab5,data_processing,2026-08-18T08:48:40,web
382928f4-bdba-4a65-a28b-6ea7ff6d8712,995ed1fb91d781082f12236ea7421885,data_processing,2026-09-14T18:40:56,web
18e30a7e-91f4-449a-a1b2-97ae030c91e7,36a1791f239f0aa6a70ff0a5fb0f79d4,data_processing,2026-06-05T19:23:06,whatsapp
b8f66936-9ff6-49da-8c0a-67304cba7e0d,20b74815d40fe870b076ac0ddb7ded34,data_processing,2026-07-26T08:24:09,web
c69cf1b2-1ec2-48a5-a78d-44a16b587b12,37d79e674f858bf66ff520f524c87ca0,data_processing,2026-06-14T11:03:44,whatsapp
635cf73d-9555-4f6f-b676-1b9b4f166ab7,a76ee558c1eb78b428f6f2604eb53f2c,data_processing,2026-06-08T08:51:24,web
5784af83-16b4-4a84-b281-911dfa4489f8,7ab1a6245dfc8537955d00ba91e9e03c,data_processing,2026-08-09T20:47:34,whatsapp
2300a97a-6a07-411c-8bf1-44e0698317f0,a255ca78ade7987616005bab4b32c41f,data_processing,2026-07-05T11:59:39,whatsapp
cb629295-659c-4d3a-8183-c6897b40c285,eb979364220239a113b7d5bfeb04b4b3,data_processing,2026-04-19T10:40:46,whatsapp
b213dfff-7057-4f8a-a3b5-1f04b08580a5,e807d8e78d051a83cb699ea2221426f8,data_processing,2026-07-12T10:08:22,whatsapp
e19f2cfd-414a-446e-9dcf-da298ef59e13,aba8d1545470227d68dc0061bdad1483,data_processing,2026-05-06T09:50:52,whatsapp
76038282-1022-4b6d-a4a1-1976f79de138,5863fdac4b89ed3a5e3b7517cc9b4a18,data_processing,2026-05-03T15:31:05,web
93be6eb1-8849-4a4f-ac30-3f5d62bc7631,2e42a09c716caa27851302b118db1d6f,data_processing,2026-06-05T11:54:35,whatsapp
70bbf3b4-5fda-428b-9b28-dcf6ff3b4f6b,47a13af1ef9c5484160863ee5008d549,data_processing,2026-08-02T12:09:35,web
a7fccc99-81f7-48d4-8cab-a78ab0b6bb44,5908425fdff9f8fdf2ad59bbad1db021,data_processing,2026-07-18T16:02:30,web
db274986-e3d0-4b78-be31-5c3dbd288eb4,f2635f2868086135385135680b23d350,data_processing,2026-06-12T13:52:10,whatsapp
d813076c-6712-4e57-8d0b-d1d1420dcade,d670014b899a5f5feeb03ed7f92e724e,data_processing,2026-05-29T04:41:02,web
c9b3937d-31c1-4438-b5a2-061f9a3d1d44,1caf8abd025b9be9f5cb599840df7fd8,data_processing,2026-09-11T14:18:59,web
fc35348c-d6d2-4afa-b3ba-158227a2a3f5,85c9d7278d34d4c0731836445fce0d68,data_processing,2026-07-23T11:49:49,web
47f0a737-1c9b-43bf-82c3-d36958a118e1,0bf2fc2f5f71ffd778a05020dc8595b6,data_processing,2026-06-29T16:38:55,whatsapp
42d49898-c37f-4303-b850-49708a4e19a3,625758cf519f01bb1b7ec5f44f0d1c91,data_processing,2026-07-30T15:47:08,whatsapp
120fdc75-5de2-4c98-aa2d-450d35d0b770,86bd7d9158d621ccf2268b3d03282ce4,data_processing,2026-08-02T09:02:23,whatsapp
a2e2b6c6-0f03-47a6-b423-d6bfe3e8f15d,d76a2355dd9b8ea114df0e042098bd23,data_processing,2026-09-09T18:24:05,whatsapp
7f0051ac-dcb0-4553-bc57-0309c5ab3421,c33e99ae2910c1c77639dd9f106ffce1,data_processing,2026-07-15T10:11:57,whatsapp
e3b63352-884f-4700-a49b-8c1bec63bfce,b4dfe251f9ce2516074084cafdcaeb46,data_processing,2026-08-20T10:09:28,whatsapp
1a4b4c01-f866-48c3-a6c7-84a9c9d5f841,d317433b25645849c5f08fa36fc93267,data_processing,2026-09-13T11:05:44,web
adb5d02a-244f-4001-a653-adf31d50738c,36ffe64814ad9d3022e339ef6e96ed66,data_processing,2026-09-18T16:16:32,web
8e06d21f-a7ae-4cbe-8502-1322049df12e,dda2d5a9ff0c5503de0361a1a848fb7e,data_processing,2026-07-28T15:24:41,web
03bedea9-3211-4873-b585-9aaab6eca628,a2b86aa2a7e01ff8fe3939d1a28393a3,data_processing,2026-04-14T16:55:35,whatsapp
c08167ee-b718-4374-9a88-77b189b5b114,1b5a3eba42bedece1aef2e6063b0d6ea,data_processing,2026-08-02T09:17:35,whatsapp
b5d642f4-60db-4548-82b4-97ee4096fd1d,c70af5d554aba08c8f05beaf57525fde,data_processing,2026-03-27T12:26:57,whatsapp
4a6359ab-2f9e-439d-af3c-a305ad631fcb,fd9a5dfc81d852165804ef5a076c9520,data_processing,2026-06-20T14:45:09,whatsapp
f1da6498-9827-4a08-a418-23ab5bb69da5,6b6279b2aa3ac05ace0027a9cd8038ed,data_processing,2026-07-20T17:54:59,web
d2f9177c-16d0-4032-bc2a-9f4b26bb276e,053906f0402a70099dd56f8746640c08,data_processing,2026-05-19T11:05:51,whatsapp
8c259c2d-e398-4a99-976c-d69fb044078b,85c6a4fe27db03c198824430b6246252,data_processing,2026-08-04T08:52:35,whatsapp
46084b80-daf0-41dc-aef8-b43874b5dc60,18404181b978a2e4c6e7af349f1096ee,data_processing,2026-05-10T09:20:57,web
95eed1fb-1171-4301-b0b4-1390a5811938,375f34661f433188ed2d62f97979dfa2,data_processing,2026-06-28T05:47:24,web
c593623d-fa35-4f1f-87a4-82ffae31d14b,aa6f2155491b69067960487ec67df9b3,data_processing,2026-07-08T11:18:56,whatsapp
6848ed99-859c-46fe-886d-58804dab7116,fda2b2022443c393e2b52de207aa77b4,data_processing,2026-05-08T16:14:57,whatsapp
f9589a75-18c8-4b3c-b1c2-9b7247b023be,93cd9ca733ff8295fd130d5324e00f93,data_processing,2026-04-23T10:36:56,whatsapp
f5c8f9e4-e78e-4ed3-8321-fa7efd6e6303,a4fbc529cec92bae8780e1bbec087cd9,data_processing,2026-04-18T12:39:19,whatsapp
55f0244f-8f80-4123-87e4-4e6ad922e6a1,04bf35d80f632dcdb2474a915f1b9eb2,data_processing,2026-05-16T13:00:42,whatsapp
31f9ae25-8318-4a03-aa2e-c684d88192e7,266fb9aa79d136ff07c8809d6530eeb4,data_processing,2026-08-24T12:25:18,web
2d85db20-5c3e-4fb0-8622-a06f60c9c4f9,d03a4abe0abfc75b73e2a5154065f96c,data_processing,2026-03-24T14:43:17,web
706f363b-5089-4d78-a328-848056205bc4,9de302cfcc824b8d78cd40f78b6ba245,data_processing,2026-07-20T08:01:49,whatsapp
7da8c8a3-c79e-4ac1-80c7-07c94d32ce2c,051e66c0f3261d67682b4bc81f6f9c31,data_processing,2026-08-03T16:55:05,web
6fd607ae-782e-41ec-9548-618ce1ef87cf,d8d979eb2ab84735f4b6fcf028433b69,data_processing,2026-06-17T11:43:57,web
c9c8be81-b356-4ef2-8d6c-b9478a121ab1,4d4c052ddb2b14790d36b2d666d74c75,data_processing,2026-04-16T02:26:35,web
fd501590-80e9-4f55-8795-c9b045116ffa,04e32ec070d135b0af808f752336a3bf,data_processing,2026-09-17T10:39:35,whatsapp
68963807-9422-4178-b819-2242aacf2ba0,8e0f10bd4e85da4819de4872291eb992,data_processing,2026-07-06T06:08:17,whatsapp
796549a5-3072-4d97-9d5f-4a0384ff9764,05739e864d421164eab4f0958ec3c92a,data_processing,2026-08-22T17:32:38,whatsapp
0e87c045-cebc-4c1d-9538-a7e5c72c31b4,c9e7bff1c195c5325022c5708bf7ec4a,data_processing,2026-07-21T13:21:25,web
16aa6f59-0565-48bd-8ad2-4bcb3447128a,0f438a6363975e4bfbe82b411a803e3e,data_processing,2026-08-06T14:38:49,whatsapp
9542b16c-032c-4b71-8277-630241bbdf82,3465304582a7cae60c2554b22fd22ef7,data_processing,2026-05-22T13:06:51,web
9e1e95c6-33f6-43a6-96c2-999f07fc2669,35d46261aace2e801dc1b36cb5f19659,data_processing,2026-03-27T14:52:09,whatsapp
e1dfa54a-94e6-4fb3-8939-97ba313dadee,4781d669e3917da92691664640211bc8,data_processing,2026-07-06T16:50:44,whatsapp
2b49f421-97b6-4c8b-85d9-bf516f8700f2,df12f71ac5aab3bdf231ad94574d32f3,data_processing,2026-05-28T08:18:20,web
07309b1b-5956-4d2c-9469-b44aeb008239,66654bd5887f33aaab2eb6ac3547f669,data_processing,2026-07-31T17:16:54,web
24f80d9c-eaba-4c62-9dd0-eb401539140f,cc64f7c013e339068e98680817de5c16,data_processing,2026-06-28T13:40:32,whatsapp
f726c6b9-8bae-4d06-867c-109a0735471a,186d78c0ada5120a5f87f53c14510537,data_processing,2026-08-28T12:43:26,whatsapp
60fe14c4-205a-442b-929c-5be0f10aeb0f,ed6a5ce80e11ab652afa3aaa90904b0e,data_processing,2026-05-12T12:07:07,whatsapp
f43d35a1-0907-4779-8719-4bb6afebfc6b,bfc87fc82fdd38501d1f320bef09b247,data_processing,2026-09-06T21:50:29,web
a98f4469-bd1f-4c7a-bd29-532dd6ea2618,0869507bd861a3b11fbe5bde9e7d0801,data_processing,2026-04-17T19:13:55,whatsapp
f40f6e48-6402-475f-8d9c-84be2ac822f5,a108aa5a11e27a793a4d921f0ee4d861,data_processing,2026-06-02T20:25:56,whatsapp
1b171dc3-fc7d-470e-b95b-5379c5bf90d1,f2d6b4a924edc267fcf7ccd549b67f76,data_processing,2026-06-14T11:42:50,whatsapp
9e10cb24-318b-4399-8068-59cea4ffb016,d35d1fb21147ae9a47c2d4c92644734c,data_processing,2026-07-04T16:14:29,whatsapp
76aa30c6-d79c-444a-9b23-006946229d7a,9e60002457ef2a30257b0e9814a72cda,data_processing,2026-06-20T16:51:13,whatsapp
a3267875-2191-4ea9-9224-c3f4aba7f7df,cb69860a71b8148c4380fda433c7b96e,data_processing,2026-04-29T12:22:25,web
6445b66b-d76f-4b80-924b-54196de969f4,669d7e72057fbaaeff4c860768c2b45d,data_processing,2026-09-14T19:05:53,web
133b2802-910e-484c-9b9a-a392b2aca52a,e30175eb2f95b9f83e870add1e800b46,data_processing,2026-06-07T17:53:01,web
eb3c6b44-5d44-494d-aea4-94c7657dc8bb,e2f331fcf85b9827c0e48718f2ede076,data_processing,2026-08-28T16:21:14,web
8515610a-c563-4ff8-87b0-24ca5e53887b,0e4f81d8e45e663af50b4b190e394d29,data_processing,2026-06-29T17:47:49,whatsapp
7c960e73-c969-4ff1-afea-24d15c4882b2,61aa972e0109f1e6bec011d5c7765502,data_processing,2026-07-04T12:05:08,whatsapp
8c22b908-e9b3-495e-9ff4-ebf797cc2cf9,5bc262886750772a9a05aeafe60b93e6,data_processing,2026-07-11T18:33:22,whatsapp
adf90d0f-c58a-428c-b53d-7f6795cb4aad,9391d0b154f45721b95ea3653302253f,data_processing,2026-07-03T15:29:14,web
e60e7502-c405-49e0-a1b4-15dde7708a5c,e73190d3f8de757704d8644090d35d3f,data_processing,2026-04-10T18:22:04,web
1619769b-a1a0-4da9-ba15-67392280cb06,04ff55e3245e9bba9f88cdf7604364e6,data_processing,2026-08-24T10:49:31,web
6710c6c1-2e3c-4335-aa5b-73099b9ae4d0,e5d621d53bfa8ba436a840d1661baec8,data_processing,2026-07-15T12:15:50,whatsapp
0ec8be74-ebed-4a13-a109-9f8e4bebd1ce,687071cb097d1c8f20a98f27804f32c4,data_processing,2026-09-09T14:18:22,whatsapp
4528cb3b-47b1-483b-9fc1-7a08c5de4bcc,8285a956c41326e4a7cada0168c81c79,data_processing,2026-08-29T08:31:43,whatsapp
3cfa84f0-71d0-4801-904a-970052ff3f27,9c797fbdbe9820ff75714e25f29cacef,data_processing,2026-05-08T10:57:45,web
3322807f-229c-4684-b59c-5eb55feba518,7411e37ac401b35ef524e39131380b33,data_processing,2026-09-15T12:19:38,whatsapp
4ccdbaca-8b3e-4d62-ba00-0335260be1d4,5ddbec31cdf6890c6abf14be35cc15af,data_processing,2026-09-02T13:55:02,whatsapp
1e3e9ac6-77bd-4f2a-83d0-a9d7bf37a45a,c8e88e1f8fe0f4474274141b85531572,data_processing,2026-08-18T21:23:43,whatsapp
7447ce62-65f3-4103-bba6-90995a473cd0,b82a639d503abc14376c53cf149142c7,data_processing,2026-06-27T18:24:08,whatsapp
ab86c95d-cd17-4c7c-90c2-191e82d51f0e,39ebd987c3ee7f596d10001c078a3972,data_processing,2026-06-12T19:49:53,whatsapp
3b4e290c-f44d-4680-ab6a-da032a62c9b5,9d4aa944fa311c23d1c9ee799840ecca,data_processing,2026-07-28T09:27:49,whatsapp
79f767c9-c0e1-4173-8006-62b1ee1c8a45,1c1913863b4dc116ac621878c74df9c2,data_processing,2026-04-26T11:57:16,whatsapp
473d1eb0-bb6d-47b7-9779-6d6851b402c1,1a0b7251bd277aa67d1eb97583a10eb1,data_processing,2026-09-06T15:13:53,whatsapp
99154afe-5eed-4d76-a98f-abad7c7b2611,3f555b072bccae10fcabab08658e28ee,data_processing,2026-04-26T07:04:57,whatsapp
a62a630a-6bea-4227-b3f6-5a1857979bbd,ddd9d3941b5a89ef0e40eb1cf3a07f91,data_processing,2026-05-20T11:22:49,whatsapp
e6524b69-6248-4184-bd0e-a50e6e6f5935,de413d7b65822b86e2e7a31169b1f826,data_processing,2026-08-30T01:36:36,web
e47e25e2-9d37-4a39-87c9-8d5b53bb1c1d,298bfde6c01faba6b77bc14c0747eaf4,data_processing,2026-08-14T20:17:17,whatsapp
fe90fd36-d6ed-42d2-9b86-0c44f595559a,26350730e65bca796c6e4e3466c112bf,data_processing,2026-09-08T03:19:05,web
5c40101b-72d1-4549-bc96-508c1af26013,a50472f7b3becca87f13c22bce8ea370,data_processing,2026-05-12T17:40:40,web
95ad1a02-ea0c-4f40-b5a3-0dad690268ad,b769523c45aa304d669223c3e7b203f8,data_processing,2026-08-04T16:50:50,whatsapp
238d6b83-98fb-4e29-b359-bdff4257e779,89b85af583efcb75251dfb2cac9a56f6,data_processing,2026-04-20T17:40:26,web
e54a2af0-8de0-40a8-8e9d-8555fbb92d46,0b047ccab86f5baf73c188fd41ba606a,data_processing,2026-04-20T08:52:15,whatsapp
577a74f2-371d-4f53-a7c1-ff91da1c17fe,4b668d32a556a6b3f27545b8d83b614b,data_processing,2026-04-28T14:24:35,web
e409b09b-320c-4e52-8a21-35c11fb07368,55dd8b74738e8865507368aa7409056d,data_processing,2026-07-20T10:04:01,whatsapp
475a3800-2a68-41e4-90f0-46f12967232f,4b2821cb7f2f623fb9797d46c6b22770,data_processing,2026-06-11T14:20:47,whatsapp
d6f3fd30-ea44-4dfe-9043-1b46690fc62a,9bddc306d8b9ef80f93435307aa5987f,data_processing,2026-06-26T00:37:18,whatsapp
83236b7a-4a09-4727-bf9b-9376f6eca213,7500a4684aee35a64283e9e5190d9808,data_processing,2026-06-10T13:11:00,whatsapp
a62819df-2afb-46d8-98c2-b01498d31317,bf9a3f544cbff62c617a4864f1991aff,data_processing,2026-06-17T17:31:09,whatsapp
5cf0d23d-fda0-4b36-a5ad-6330e2d290da,1c239458a77ebcb1b4f5ab7b555ec14f,data_processing,2026-06-25T08:31:08,whatsapp
b9b94d5f-3d12-48cf-b11c-9b4ffc8e04b1,feb8f7568ef96fb3c1b7ecffc32e1c4c,data_processing,2026-07-15T05:37:19,web
71eb2964-6c8e-4245-b59c-85bea8bd0580,897dea32f3a9bde39b86116605530194,data_processing,2026-06-12T17:17:54,web
56884bc4-bf48-4d37-ba2c-00655731e765,d98ed7d8a8d7bb910a1632afeb83a4a0,data_processing,2026-06-02T13:43:41,web
83f7845a-303d-4fad-9193-5bb1d40f9aca,15abe9fd2f91ed238880e0d91908e8fa,data_processing,2026-04-17T10:59:47,web
a0ee2b13-044a-46fb-a388-80e2906dc40d,ef0ee0a3f9c1dc3b515023186fc096ea,data_processing,2026-09-15T19:32:10,whatsapp
4fa80068-4dd8-43ff-aa67-4f9683b01290,57871790ea9ccd71ac49c7fcbe5e4696,data_processing,2026-04-27T09:54:27,web
5c52d803-df92-49c6-907c-4a511c4f5d57,155ad30f9e09c177e3ad785388067823,data_processing,2026-04-17T15:50:08,whatsapp
99c0a962-c7cd-49bf-89ea-ce5e542d2e27,cc3fb444db6641af2fb6557350d340ad,data_processing,2026-07-31T15:00:10,web
6490e693-cb3c-4e28-8195-f037abc17ed1,f03f06f9ef7883fc4df136e05b77e43b,data_processing,2026-05-28T13:13:57,whatsapp
f4144ba2-edfd-4777-9d07-6196adb06081,a3f469e58e2da8e9dba5af16cb7488e2,data_processing,2026-09-07T07:47:40,whatsapp
22339273-a08e-4654-803c-3360d2deb56e,48c3169b9b11dd91440f3fcb41781f47,data_processing,2026-05-15T09:33:48,whatsapp
9a98bc7d-eac0-4137-9899-82bfd76d038f,dd1bc6c70b67d68b1c2e4c5a76bc2619,data_processing,2026-06-03T11:01:04,whatsapp
def6bfdd-cc94-4db8-8925-713a5ff725d6,571a67466432ecd2fec6c51ef8fae7e3,data_processing,2026-08-06T17:48:56,whatsapp
09981a53-21f1-41e3-8d5b-eda90a02fed0,73e355d3871f13eea7c192439de1c288,data_processing,2026-06-22T12:07:52,whatsapp
724ecafe-12e0-4347-a392-8dc3b44826ad,c28e50f6146fca825a053e73b7e7f84b,data_processing,2026-04-02T11:11:44,whatsapp
ca8db3a4-23db-4eae-89cc-54ab3462ea32,083ce7228561c67a57391c2bc66330bf,data_processing,2026-06-26T15:14:14,whatsapp
83970d12-0f6f-4a7f-9ee9-a06f4e8b0439,eaf09ed8913f4e6dcbe2696939f3e59d,data_processing,2026-04-09T18:40:14,web
f77d63de-fdfc-477e-a911-dc39b5f38256,b249389ed95076c5d3913cea054655d8,data_processing,2026-07-31T21:11:59,whatsapp
6d51073c-a369-4898-aa8c-2a28c666e6be,949ccced550f5bbe65f5cbca4d1e5210,data_processing,2026-03-28T15:32:31,web
2f9fc85a-e58f-41c7-baf4-79cbbcd28c1c,d59362913635ee86ff066d58cb309e7e,data_processing,2026-06-21T11:15:48,whatsapp
1b3f9627-4b49-42d8-8631-3648640ab4dd,4260305a396a824434ac66b969b55536,data_processing,2026-06-02T11:47:50,whatsapp
771277a0-12a1-4c81-9f0c-8cc338d5cc39,9d073b8df27f8804112c2f01d4fac738,data_processing,2026-05-04T15:33:36,whatsapp
2f09a0fe-1dfc-4443-b8b0-ab3b2e67ab53,b56ed7e3b2a3fe402510edf96d8bd2db,data_processing,2026-08-13T17:42:14,web
a6d07498-33e7-4183-b445-bd9dd5bf89ec,106baa77727c0cc1a1e2577542700fdd,data_processing,2026-08-12T17:14:32,whatsapp
03c3329b-0494-422c-95df-3dedd76ea12e,b30e40561544e48481ada0bbebbf416c,data_processing,2026-08-16T16:51:15,web
d1c10441-a394-4b3a-b04a-8c281b5608c3,e90b0a0351cced8bacfdb51951c67895,data_processing,2026-05-28T12:47:37,web
1766be82-6382-4d36-bcc0-cf6d972a4304,8346d887a0ef8d0c646225938a653c51,data_processing,2026-05-28T12:52:39,whatsapp
e977fde9-5692-4adb-af6f-c5f158b01fa9,43e0b5ba5fb08640c63c0d12beafde02,data_processing,2026-04-01T13:22:49,web
eff3266f-11e9-405c-be78-d554fa4af2f8,c8b8a90fa1646962e9f67954c9774618,data_processing,2026-03-24T07:19:03,web
