id,alias_group_id,alias_text,is_canonical
00e8a43a-7b28-45f0-8397-200099837c4c,a804192a-37f9-4d13-a58a-4e97055a0fc6,Emcure Pharmaceuticals Ltd,false
0490a875-8710-415c-905d-83e522aaab74,a804192a-37f9-4d13-a58a-4e97055a0fc6,M/s Emcure Pharmaceuticals Ltd.,false
df3a100d-a557-4c4e-ba38-8c0508eae90c,ab29dcbb-a8d5-4ca6-96b5-969fd507bb05,ERIS LIFESCIENCES LTD,false
b0ea4c46-30a7-4642-89fd-7d88991a9adb,ab29dcbb-a8d5-4ca6-96b5-969fd507bb05,Eris Lifesciences Ltd,false
66d23a98-dcd3-4464-a9a3-4f0cb63a8448,ab29dcbb-a8d5-4ca6-96b5-969fd507bb05,M/s Eris Lifesciences Ltd.,false
72971b32-8a10-4ce7-a8b8-f07451651dee,ab29dcbb-a8d5-4ca6-96b5-969fd507bb05,eris lifesciences ltd.,false
72880705-1a2e-4686-8a4e-d9ed798a45d3,ab29dcbb-a8d5-4ca6-96b5-969fd507bb05,Eris Lifesciences,false
9c7ada93-fa02-400c-b973-8e8d684afca4,ab29dcbb-a8d5-4ca6-96b5-969fd507bb05,Eris Lifesciences Limited,false
fbd716ac-06cc-437d-870b-0440e202a51c,ab29dcbb-a8d5-4ca6-96b5-969fd507bb05,Eris Lifesciences Ltd.,true
12cd34c4-e75c-4fb7-8096-62e4a5f12ea2,b6189ee4-527f-44c6-8f19-80f0406eae39,FDC Limited,false
392144df-7d14-43d1-97b9-7cf8b1e9a7e3,b6189ee4-527f-44c6-8f19-80f0406eae39,FDC,false
ee63cecb-e376-4820-bdc2-792cbb640b46,b6189ee4-527f-44c6-8f19-80f0406eae39,FDC LTD,false
107859aa-342b-4da0-839a-f19d4825c820,b6189ee4-527f-44c6-8f19-80f0406eae39,M/s FDC Ltd.,false
88b41ff8-6b56-4330-ac4d-4ddd48dac1c9,b6189ee4-527f-44c6-8f19-80f0406eae39,FDC Ltd.,true
02fc2316-244c-47f3-8d16-03ad4102e780,b6189ee4-527f-44c6-8f19-80f0406eae39,fdc ltd.,false
2952d817-e639-41e4-b60e-25a4ba96ebc2,b6189ee4-527f-44c6-8f19-80f0406eae39,FDC Ltd,false
43e15d1d-8ba8-4f7b-abf3-808a4cd4ee8a,faca85fd-0544-4e4b-bef3-b8fecbde3de2,SURAKSHA PHARMACEUTICALS LTD,false
74e45435-0b1a-4977-8165-177053b9a2ba,faca85fd-0544-4e4b-bef3-b8fecbde3de2,Suraksha Pharmaceuticals Limited,false
28339688-833a-40e2-bdc1-6f0037574c2e,faca85fd-0544-4e4b-bef3-b8fecbde3de2,Suraksha Pharmaceuticals Ltd,false
da58b40a-e7c7-4495-8bb9-b49a0d2c880b,faca85fd-0544-4e4b-bef3-b8fecbde3de2,suraksha pharmaceuticals ltd.,false
67c114f9-66f0-4d66-a47c-d4451095327b,faca85fd-0544-4e4b-bef3-b8fecbde3de2,Suraksha Pharmaceuticals Ltd.,true
0bdf988c-75c4-4c6f-931e-e5f8af214b3f,faca85fd-0544-4e4b-bef3-b8fecbde3de2,Suraksha Pharmaceuticals,false
e972eac9-2c8d-4834-b8f8-c23c47320dc2,faca85fd-0544-4e4b-bef3-b8fecbde3de2,M/s Suraksha Pharmaceuticals Ltd.,false
129c9410-94dc-4fc7-8673-056f5cca24a0,8d2afa27-b05e-443f-b9d6-683d2423b743,Vishwas Healthcare Pvt. Ltd.,true
bfe19bdf-ede1-4b0d-8489-8415406c67cd,8d2afa27-b05e-443f-b9d6-683d2423b743,Vishwas Healthcare Pvt Ltd,false
74cf9352-0700-4d12-9918-26efd1b98e02,8d2afa27-b05e-443f-b9d6-683d2423b743,vishwas healthcare pvt. ltd.,false
4db64724-42a1-42ff-9247-0aaaa857b86c,8d2afa27-b05e-443f-b9d6-683d2423b743,M/s Vishwas Healthcare Pvt. Ltd.,false
a7973f94-50a0-426d-a740-7cc21d0449e9,8d2afa27-b05e-443f-b9d6-683d2423b743,VISHWAS HEALTHCARE PVT LTD,false
2c553259-2b0c-4694-9216-599678f95844,8d2afa27-b05e-443f-b9d6-683d2423b743,Vishwas Healthcare,false
97e1520e-1295-4479-b290-4bd5013fad7b,8d2afa27-b05e-443f-b9d6-683d2423b743,Vishwas Healthcare Pvt. Limited,false
0fa12f5c-9eaa-44c4-8345-2b7af2e8f5f2,b526b601-e229-442b-815f-d239259218fc,Punarnava Life Sciences Ltd.,true
095758b1-6790-4f08-8e2c-39d27427ba7b,b526b601-e229-442b-815f-d239259218fc,M/s Punarnava Life Sciences Ltd.,false
90074007-c961-4228-a58b-6e7bf86652b2,b526b601-e229-442b-815f-d239259218fc,Punarnava Life Sciences Limited,false
51ebc0f8-1661-499d-bb6e-87f778901ddd,b526b601-e229-442b-815f-d239259218fc,Punarnava Life Sciences Ltd,false
8ad31a1a-15f9-470b-b3a0-17b80cb9c193,b526b601-e229-442b-815f-d239259218fc,PUNARNAVA LIFE SCIENCES LTD,false
67afaaf5-e595-4195-a0d6-497a88bc088d,b526b601-e229-442b-815f-d239259218fc,Punarnava Life Sciences,false
97fcf4c7-f9a0-4c3d-bd32-387b5380de2e,b526b601-e229-442b-815f-d239259218fc,punarnava life sciences ltd.,false
664c87c4-16c9-4b23-9692-8f6baebe5441,2732a0dc-3b58-4e75-ae06-4ebddc4479bc,Nirmala Biotech,false
05aa8026-4efc-4bae-ae81-420bd3e2b454,2732a0dc-3b58-4e75-ae06-4ebddc4479bc,Nirmala Biotech Pvt. Ltd.,true
0f421762-892e-418a-8110-dc0da946c625,2732a0dc-3b58-4e75-ae06-4ebddc4479bc,nirmala biotech pvt. ltd.,false
79aa8a4d-101c-46f1-ae91-8f513ff4237c,2732a0dc-3b58-4e75-ae06-4ebddc4479bc,NIRMALA BIOTECH PVT LTD,false
2ea2a8e2-5340-47df-8251-9f156487e6b2,2732a0dc-3b58-4e75-ae06-4ebddc4479bc,M/s Nirmala Biotech Pvt. Ltd.,false
b9e2d022-87c1-4226-90ce-18f048c12ae7,2732a0dc-3b58-4e75-ae06-4ebddc4479bc,Nirmala Biotech Pvt. Limited,false
27591e01-7e01-4953-8ef8-96fcc8d83aa0,2732a0dc-3b58-4e75-ae06-4ebddc4479bc,Nirmala Biotech Pvt Ltd,false
1c121064-d586-4b12-8a4a-8b3744a93da0,1356a3c0-2eac-476d-b839-b97e15f8799b,meridian formulations pvt. ltd.,false
521a7bb0-e08d-4335-8b05-fcb083021b17,1356a3c0-2eac-476d-b839-b97e15f8799b,Meridian Formulations Pvt. Ltd.,true
c7a6ed0c-d37d-4e5b-9df1-b039554e1b7c,1356a3c0-2eac-476d-b839-b97e15f8799b,Meridian Formulations Pvt. Limited,false
9d659592-1989-47ee-8684-bcf1dd3d2432,1356a3c0-2eac-476d-b839-b97e15f8799b,M/s Meridian Formulations Pvt. Ltd.,false
5db3c1dd-c1f7-44b0-84b7-fefcf9b611e2,1356a3c0-2eac-476d-b839-b97e15f8799b,Meridian Formulations Pvt Ltd,false
5101ae40-adf7-488a-8811-1e55871d74cb,1356a3c0-2eac-476d-b839-b97e15f8799b,MERIDIAN FORMULATIONS PVT LTD,false
292bb38a-10a9-486c-b721-c9131b202811,1356a3c0-2eac-476d-b839-b97e15f8799b,Meridian Formulations,false
92d9e921-beea-4ef8-9713-61fcc75f44d9,ff0f6ce7-f47b-4bde-994c-7f0d49ec455c,Kalash Biotech Ltd.,true
6f1c38a5-68ff-465c-9e43-f5c6d65d7734,ff0f6ce7-f47b-4bde-994c-7f0d49ec455c,Kalash Biotech Ltd,false
f822b6b1-f05b-4bfd-baf7-ec322a0ab17d,ff0f6ce7-f47b-4bde-994c-7f0d49ec455c,Kalash Biotech,false
3522f0c8-802c-4966-afa2-e6fe6dff7b93,ff0f6ce7-f47b-4bde-994c-7f0d49ec455c,M/s Kalash Biotech Ltd.,false
c2a914bc-c677-4c8c-8204-aa981a5c6cc5,ff0f6ce7-f47b-4bde-994c-7f0d49ec455c,KALASH BIOTECH LTD,false
60d13ed7-c79d-4ae5-8b31-0ef3c3015f03,ff0f6ce7-f47b-4bde-994c-7f0d49ec455c,kalash biotech ltd.,false
a3c2b7b8-b74b-47b0-ba1b-9d87591015c6,ff0f6ce7-f47b-4bde-994c-7f0d49ec455c,Kalash Biotech Limited,false
f35983f0-36eb-48ee-bd95-cfa2b32ef506,b0b44ddf-9cf9-42fe-8cad-d4d4007223f8,Girivan Pharmaceuticals,false
c5a71529-b373-4e6f-af6a-78f715e3ddf5,b0b44ddf-9cf9-42fe-8cad-d4d4007223f8,Girivan Pharmaceuticals Pvt Ltd,false
142f55f2-7352-4b45-9e14-eab10a3ef634,b0b44ddf-9cf9-42fe-8cad-d4d4007223f8,Girivan Pharmaceuticals Pvt. Limited,false
12e542d8-7db9-4444-8a48-dbdd3d4ecacc,b0b44ddf-9cf9-42fe-8cad-d4d4007223f8,GIRIVAN PHARMACEUTICALS PVT LTD,false
3fd34aea-9f26-498e-828d-881ad0849464,b0b44ddf-9cf9-42fe-8cad-d4d4007223f8,M/s Girivan Pharmaceuticals Pvt. Ltd.,false
31a8ca1c-981a-4824-a8d7-5ee84134c12f,b0b44ddf-9cf9-42fe-8cad-d4d4007223f8,girivan pharmaceuticals pvt. ltd.,false
88dd0e7c-9690-4d02-8580-739302c7854f,b0b44ddf-9cf9-42fe-8cad-d4d4007223f8,Girivan Pharmaceuticals Pvt. Ltd.,true
dbf18b1e-d6dd-4ff0-af07-b6e158daea92,21ceaecd-f3cc-457a-ac70-3a3056745570,BHOOMI REMEDIES PVT LTD,false
b5af0f59-0358-4b0e-adff-a1fc63fb28ff,21ceaecd-f3cc-457a-ac70-3a3056745570,bhoomi remedies pvt. ltd.,false
8587c822-78ef-4b3a-bf8e-993e94b85ff3,21ceaecd-f3cc-457a-ac70-3a3056745570,Bhoomi Remedies Pvt. Limited,false
17bb5bbe-7868-457d-9988-83a56733e227,21ceaecd-f3cc-457a-ac70-3a3056745570,Bhoomi Remedies Pvt. Ltd.,true
64bdd4f1-3d22-4aef-b7be-2892992cae0d,21ceaecd-f3cc-457a-ac70-3a3056745570,Bhoomi Remedies,false
33bec0ab-e072-4b3d-9505-d4feddb664a0,21ceaecd-f3cc-457a-ac70-3a3056745570,Bhoomi Remedies Pvt Ltd,false
011bb79b-ac73-4f5b-ba69-a5446b6bc1ce,21ceaecd-f3cc-457a-ac70-3a3056745570,M/s Bhoomi Remedies Pvt. Ltd.,false
69efd714-08f3-483e-b3b2-59326456d5f9,1fc3ea12-8219-431d-9f8b-10a1ee229de2,M/s Amrutha Drugs Ltd.,false
d50204e9-25ba-4f0a-a562-e772d24d66bd,1fc3ea12-8219-431d-9f8b-10a1ee229de2,AMRUTHA DRUGS LTD,false
877f6d42-1809-49d5-9956-2b8484073990,1fc3ea12-8219-431d-9f8b-10a1ee229de2,Amrutha Drugs Ltd,false
d9ceb651-d421-4a7c-bdaf-492a0d4be6a7,1fc3ea12-8219-431d-9f8b-10a1ee229de2,Amrutha Drugs,false
1c602008-f515-43e3-af44-aa8dc69846a7,1fc3ea12-8219-431d-9f8b-10a1ee229de2,Amrutha Drugs Limited,false
2ee2fb9b-22fb-4a10-a1b4-863906f64274,1fc3ea12-8219-431d-9f8b-10a1ee229de2,Amrutha Drugs Ltd.,true
afc54779-ab1a-4016-92bb-b04c8961fc48,1fc3ea12-8219-431d-9f8b-10a1ee229de2,amrutha drugs ltd.,false
12a43074-e566-49ec-852a-6e0cab89e211,ee049bf8-2bf7-41d4-ac33-9e0d0998a075,M/s Sanjeevani Formulations Pvt. Ltd.,false
f5f56f90-6e16-40b4-bc98-cf1586e98373,ee049bf8-2bf7-41d4-ac33-9e0d0998a075,SANJEEVANI FORMULATIONS PVT LTD,false
abdd6492-4280-4d48-ae04-a933c17e45da,ee049bf8-2bf7-41d4-ac33-9e0d0998a075,Sanjeevani Formulations Pvt. Ltd.,true
911011d1-6d2a-4745-a3f0-a174c6e68f1c,ee049bf8-2bf7-41d4-ac33-9e0d0998a075,Sanjeevani Formulations Pvt. Limited,false
e043f12b-ba35-4c2f-bb24-60a3e1815b39,ee049bf8-2bf7-41d4-ac33-9e0d0998a075,sanjeevani formulations pvt. ltd.,false
2ff26584-2c7e-4245-b26a-0cf141d1f681,ee049bf8-2bf7-41d4-ac33-9e0d0998a075,Sanjeevani Formulations Pvt Ltd,false
4fc7e61a-ddcb-472b-b4ca-87992b634f6d,ee049bf8-2bf7-41d4-ac33-9e0d0998a075,Sanjeevani Formulations,false
962902ad-9ab8-47d1-a049-1efbcdec45fc,2e3fed6d-7e4b-4e6d-b1b3-dc2e9154ce69,Northstar Remedies Ltd,false
f5dc684b-17bc-46dc-b972-0f6fc51b0f9e,2e3fed6d-7e4b-4e6d-b1b3-dc2e9154ce69,M/s Northstar Remedies Ltd.,false
ca202e80-848b-4558-9478-b504b2afdd83,2e3fed6d-7e4b-4e6d-b1b3-dc2e9154ce69,Northstar Remedies,false
80b0ef26-dba3-4b3e-a635-7d9898e93796,2e3fed6d-7e4b-4e6d-b1b3-dc2e9154ce69,northstar remedies ltd.,false
176301ac-0e4f-4ee8-b16c-0fa8935fc4d9,2e3fed6d-7e4b-4e6d-b1b3-dc2e9154ce69,Northstar Remedies Ltd.,true
3f91ffed-32fd-4c3f-be49-04c602872887,2e3fed6d-7e4b-4e6d-b1b3-dc2e9154ce69,NORTHSTAR REMEDIES LTD,false
bed16e65-fec3-4f75-81f4-89bbb4d8a624,2e3fed6d-7e4b-4e6d-b1b3-dc2e9154ce69,Northstar Remedies Limited,false
fd0a2801-0b54-4ec0-b14e-e6c33dbc90d2,647db56c-25fe-44d8-ae0f-169e0a455448,Silverline Drugs Pvt Ltd,false
649ce0c3-ca3f-47b0-92f7-746dfe049e59,647db56c-25fe-44d8-ae0f-169e0a455448,Silverline Drugs Pvt. Ltd.,true
960e121c-57b5-4e7f-ae56-c8c6b67e7b46,647db56c-25fe-44d8-ae0f-169e0a455448,Silverline Drugs,false
874e4976-c6ea-4985-a556-a13a100966d4,647db56c-25fe-44d8-ae0f-169e0a455448,SILVERLINE DRUGS PVT LTD,false
12192bbd-32b4-4cb3-9ef2-111c8ccb3243,647db56c-25fe-44d8-ae0f-169e0a455448,Silverline Drugs Pvt. Limited,false
f63c0b19-d249-4ddb-930c-e356433d008e,647db56c-25fe-44d8-ae0f-169e0a455448,M/s Silverline Drugs Pvt. Ltd.,false
7cf95226-6466-4634-a31b-bbb40d581d7c,647db56c-25fe-44d8-ae0f-169e0a455448,silverline drugs pvt. ltd.,false
bdfab50f-a34a-4c9e-ac1b-ad67447a7bf2,564735fd-15e2-4ab1-8b03-5a862022eff2,Trishakti Healthcare,false
69476bec-a280-4b76-978e-d5f51ff1e1a3,564735fd-15e2-4ab1-8b03-5a862022eff2,TRISHAKTI HEALTHCARE LTD,false
cfa20770-e2bd-455d-b324-fa3d44b43969,564735fd-15e2-4ab1-8b03-5a862022eff2,Trishakti Healthcare Limited,false
59870a00-1dc4-4e19-9a99-4a4ffb96d973,564735fd-15e2-4ab1-8b03-5a862022eff2,Trishakti Healthcare Ltd,false
97399b58-077d-4778-be83-31431925e307,564735fd-15e2-4ab1-8b03-5a862022eff2,trishakti healthcare ltd.,false
16bffd3e-fa84-4d95-83a4-e44bcf953f72,564735fd-15e2-4ab1-8b03-5a862022eff2,Trishakti Healthcare Ltd.,true
8f59cfbd-ade0-4477-acaa-76653097662c,564735fd-15e2-4ab1-8b03-5a862022eff2,M/s Trishakti Healthcare Ltd.,false
