id,hashed_serial_id,product_code,batch_number,approx_location,scanned_at,source,risk_level,risk_reasons
3c4cc9d9-7d6e-4b39-8931-2baf35356243,a7c36e984c1a195661be175bebc9462a,8906631628447,JK4471,"452001 (Indore, Madhya Pradesh)",2026-04-03T09:48:31,web,amber,{single_non_official_signal}
cdbc07d1-635a-4150-933d-5a6df90527e5,71b1bb902e6e5abae5e6549e4ce4603a,8906631628447,JK4471,"600028 (Chennai, Tamil Nadu)",2025-10-25T14:20:52,whatsapp,amber,{single_non_official_signal}
6af42832-2bb5-4adc-adff-06bed4f78358,2a4f11926b55a634ed3e47f1f82d7a14,8906631628447,JK4471,"620001 (Tiruchirappalli, Tamil Nadu)",2025-08-30T12:14:55,whatsapp,amber,{single_non_official_signal}
a40fe0d9-804c-4c81-b235-394ffcb379f0,f5d8382d7b6602f439e5abc2e2c388ff,8906631628447,JK4471,"226001 (Lucknow, Uttar Pradesh)",2025-06-11T11:54:46,web,amber,{single_non_official_signal}
09da11a5-2f22-4393-a161-363614506ee3,8170ff829a01c3c50a216e17b06e546a,8906631628447,JK4471,"570001 (Mysuru, Karnataka)",2026-05-06T17:56:29,whatsapp,amber,{single_non_official_signal}
797db14e-1994-4872-8201-cda40572ff67,7e31751eb45e527941ffbdd5db2bdd7e,8906631628447,JK4471,"400072 (Mumbai Suburban, Maharashtra)",2025-08-31T12:59:37,whatsapp,amber,{single_non_official_signal}
4714b3ca-febd-4c9c-a05f-f52de60d9fb3,99816c9f3e6788ef3bebf9d53f68e425,8906631628447,JK4471,"570001 (Mysuru, Karnataka)",2026-05-16T01:59:16,web,amber,{single_non_official_signal}
9f80a4e8-c095-4028-926b-7443eb83d930,a88a0980658e0e24d7d0f96dfcbf10bd,8906631628447,JK4471,"695001 (Thiruvananthapuram, Kerala)",2026-02-06T12:11:51,web,amber,{single_non_official_signal}
a919ca50-c82f-45e9-84b9-c48a3aaec846,ca8e33c2fc078607a77c409085a6b799,8906631628447,JK4471,"400072 (Mumbai Suburban, Maharashtra)",2026-07-22T07:03:51,whatsapp,amber,{single_non_official_signal}
edbe105d-d120-4583-9351-cc6adba1f228,1f169a33d7f92d46770f6d2b0b816d4c,8906631628447,JK4471,"575001 (Mangaluru (Dakshina Kannada), Karnataka)",2025-09-18T13:12:39,whatsapp,amber,{single_non_official_signal}
d010e28b-0db2-4b02-b68d-a5d1eed58f34,3673cfb7526415b47f81296eea168415,8906631628447,JK4471,"560034 (Bengaluru Urban, Karnataka)",2026-09-10T17:10:57,web,amber,{single_non_official_signal}
9495076f-069c-4090-ac44-1a899a0bbdaf,770e4fe66028453fd0fa5331aab9091d,8906631628447,JK4471,"682001 (Ernakulam, Kerala)",2025-06-14T13:26:35,whatsapp,amber,{single_non_official_signal}
d91c7a5c-95ab-4ff8-ae1d-bc345c0f1e54,442e2d264fa1c7e696ec4cd8610ce4c5,8906631628447,JK4471,"143001 (Amritsar, Punjab)",2025-08-18T08:14:44,whatsapp,amber,{single_non_official_signal}
ce025997-76b8-4daa-b942-8d1017b28446,b950dd988cceba90ff3f057285907156,8906631628447,JK4471,"530001 (Visakhapatnam, Andhra Pradesh)",2025-06-23T18:50:13,whatsapp,amber,{single_non_official_signal}
a51601e7-355a-47e9-9b1f-86384af38c8e,9fa86da449ea003fc0691a658e3b7700,8906631628447,JK4471,"620001 (Tiruchirappalli, Tamil Nadu)",2025-10-08T11:18:06,whatsapp,amber,{single_non_official_signal}
6ec824eb-cbc5-421b-944b-d3c9bcfa4ea3,9fb17a3ba93456284dd18daecf483c49,8906631628447,JK4471,"695001 (Thiruvananthapuram, Kerala)",2025-07-05T12:28:01,whatsapp,amber,{single_non_official_signal}
18307efb-db60-4248-9627-be1de86f58b3,342db1abb89d4a60746bb7fa168829ad,8906631628447,JK4471,"570001 (Mysuru, Karnataka)",2026-05-29T17:57:13,web,amber,{single_non_official_signal}
9c13fa75-51ac-4230-8dce-f0095b45e1a6,115d6b541ac91ae0ef7b326777cb744a,8906631628447,JK4471,"400001 (Mumbai City, Maharashtra)",2026-07-11T16:48:39,web,amber,{single_non_official_signal}
9e8c0ec6-4b61-4889-a5bd-a7e7dedc897a,dbc5cae3db56e3604086f61c8fff48cc,8906631628447,JK4471,"221001 (Varanasi, Uttar Pradesh)",2025-07-21T11:48:21,whatsapp,amber,{single_non_official_signal}
8966053a-2999-4a3d-b43a-9e7f3075705b,4092bf2e12f699a5ec93708ea5ffb500,8906631628447,JK4471,"462001 (Bhopal, Madhya Pradesh)",2026-04-04T14:17:15,whatsapp,amber,{single_non_official_signal}
916a2521-648f-48e1-9e65-692ca346a2c1,eff30e008ee834d254dd55085935b12c,8906631628447,JK4471,"380001 (Ahmedabad, Gujarat)",2025-11-30T06:33:32,web,amber,{single_non_official_signal}
aa6f0120-90b6-45fd-9b68-da1c386cf35f,8485783702535d3844c264fced9a68f7,8906631628447,JK4471,"711101 (Howrah, West Bengal)",2025-09-16T01:57:18,whatsapp,amber,{single_non_official_signal}
be659625-6832-4332-b4b7-8d2827d90abb,4a5d5a2e6a0ee02a321f53555eb0f449,8906631628447,JK4471,"422001 (Nashik, Maharashtra)",2025-08-22T16:20:07,web,amber,{single_non_official_signal}
2ea11be4-279a-4ac9-af1c-531e3b009adc,f71667f5a195a3a986a886a17a12319f,8906631628447,JK4471,"395001 (Surat, Gujarat)",2026-02-22T09:54:33,web,amber,{single_non_official_signal}
453b318a-525a-46fe-83f4-4a8c08e3e2e6,614ed86b4b11400ed870dc4b9c39a582,8906631628447,JK4471,"625001 (Madurai, Tamil Nadu)",2025-07-17T18:19:15,web,amber,{single_non_official_signal}
01bd7e08-1f83-4b79-9c19-13fb62b4cbb0,91698b3b2ff463fa8c846e9cefd4c682,8906631628447,JK4471,"560001 (Bengaluru Urban, Karnataka)",2025-09-17T11:03:25,whatsapp,amber,{single_non_official_signal}
3dbf197f-34e6-4f4b-9b6c-f18b55d47c1d,82bd6fba832024640e5a47e0af3d58ef,8906631628447,JK4471,"580001 (Dharwad, Karnataka)",2026-06-16T23:37:27,web,amber,{single_non_official_signal}
6bd792ff-51bd-4812-9af4-0439cb22e278,91ae8d669f8dd0d229d1b1c38011fbf4,8906631628447,JK4471,"208001 (Kanpur Nagar, Uttar Pradesh)",2025-05-17T16:35:18,whatsapp,amber,{single_non_official_signal}
4b4043e0-fdf1-4af0-94d5-5da5735add91,93e7f2248db869326729228a02dfa4b7,8903443533184,LP2098,"570001 (Mysuru, Karnataka)",2025-05-10T14:28:40,whatsapp,amber,{single_non_official_signal}
9bfbaf73-5eac-4dbb-9d1e-11ea33d3505d,7be6d43327780a03152d279969e29f7c,8903443533184,LP2098,"641001 (Coimbatore, Tamil Nadu)",2025-12-27T08:42:02,web,amber,{single_non_official_signal}
9d1561f1-5aa6-46ed-bde4-411b83172d85,3625bd12b2bdf826d4788c63b0b6d27e,8903443533184,LP2098,"452001 (Indore, Madhya Pradesh)",2026-09-14T18:52:14,whatsapp,amber,{single_non_official_signal}
cf128242-2516-42a0-9d4f-e65eb25a02fe,271814f6ba2ee3e0f3469150c016ba63,8903443533184,LP2098,"530001 (Visakhapatnam, Andhra Pradesh)",2026-06-18T11:59:51,whatsapp,amber,{single_non_official_signal}
dd0f8c25-fa96-4647-bfa0-21947298e9ad,78a2969e946ea097483e079498e2120d,8903443533184,LP2098,"695001 (Thiruvananthapuram, Kerala)",2026-02-13T13:10:20,whatsapp,amber,{single_non_official_signal}
4ced7fe0-fa01-4694-b39a-e94086356883,464fed9149285d0842ce4cf10d13ac71,8903443533184,LP2098,"695001 (Thiruvananthapuram, Kerala)",2026-04-08T18:18:47,whatsapp,amber,{single_non_official_signal}
95f0e8d6-e649-4fdd-b95f-0587f4146544,930926eb0f8f1f260526178ee49c54db,8903443533184,LP2098,"625001 (Madurai, Tamil Nadu)",2025-11-17T18:24:06,web,amber,{single_non_official_signal}
50290572-8aac-4e69-b3e3-4e8dea1662c0,5f08a29dd7b2ade8ac51e1739af4ee03,8903443533184,LP2098,"800001 (Patna, Bihar)",2025-10-18T07:21:09,whatsapp,amber,{single_non_official_signal}
94fc66ec-cae0-45d9-90dd-5e2835d90e01,f5788dd99e1374dacff84a9f0c8bf442,8903443533184,LP2098,"462001 (Bhopal, Madhya Pradesh)",2025-06-25T12:26:28,whatsapp,amber,{single_non_official_signal}
c77e699d-0bdc-4e88-b7fb-ab58728c7516,01d94c5ae1af141188bbabf524d0f41d,8903443533184,LP2098,"110001 (New Delhi, Delhi)",2026-09-02T16:06:38,web,amber,{single_non_official_signal}
f99368e4-fb20-4726-9f1b-8ed56d648b47,9848636c6cbe75d2ce9173c5260970ad,8903443533184,LP2098,"395001 (Surat, Gujarat)",2025-04-13T22:11:02,whatsapp,amber,{single_non_official_signal}
040992ad-cc39-4297-8f20-f90ec0027a82,ea76039fc7c37ee7cbf7801c939becc3,8903443533184,LP2098,"411045 (Pune, Maharashtra)",2025-06-15T08:08:25,web,amber,{single_non_official_signal}
d0f6adb8-91b6-47d4-a931-bb0c16e39a36,e8d8dd2089be978d1a55e1e208c01099,8903443533184,LP2098,"560034 (Bengaluru Urban, Karnataka)",2026-02-03T16:07:47,whatsapp,amber,{single_non_official_signal}
621e313a-6ad4-4155-8caa-dc72cefb3b07,5ecaba38e8ff649046bdbfb40ddb73c3,8903443533184,LP2098,"395001 (Surat, Gujarat)",2025-12-23T09:51:10,whatsapp,amber,{single_non_official_signal}
4b03bc82-7198-4572-9e3e-04ae9eaf919b,f6ba51a2e886442326546a092046a653,8903443533184,LP2098,"380001 (Ahmedabad, Gujarat)",2025-12-27T18:23:46,web,amber,{single_non_official_signal}
b7d1aa6b-1340-4252-8c65-e3f0931e5dd0,d9d0ddaa465ed7efed71dffbb2f417a1,8903443533184,LP2098,"625001 (Madurai, Tamil Nadu)",2026-06-02T12:29:43,whatsapp,amber,{single_non_official_signal}
cecb6a97-6f6c-4e12-9d50-dbf95943e3cf,8c4e54d472c29c2fe7526b7bdffda081,8903443533184,LP2098,"682001 (Ernakulam, Kerala)",2026-09-09T18:49:23,web,amber,{single_non_official_signal}
14256767-0450-42cd-9004-f6d4e2b1b976,e4294884616b998d1d78aa49db89616f,8903443533184,LP2098,"575001 (Mangaluru (Dakshina Kannada), Karnataka)",2025-05-29T18:32:53,whatsapp,amber,{single_non_official_signal}
bee412ae-b02e-42f6-aa0d-e6c28853296c,39b01233eaf13bcf946d4553d27019c9,8903443533184,LP2098,"700001 (Kolkata, West Bengal)",2026-08-16T00:04:57,whatsapp,amber,{single_non_official_signal}
a3495a7b-1f79-47b3-b9d6-cfdbd481ffa5,b31d80ab8905594225061bcd67aa2dd1,8903443533184,LP2098,"208001 (Kanpur Nagar, Uttar Pradesh)",2025-06-14T19:32:34,whatsapp,amber,{single_non_official_signal}
f62c5fd8-7e53-4394-9fe5-b75e5ac9c83d,756c63e260585c98665611d330454128,8903443533184,LP2098,"141001 (Ludhiana, Punjab)",2025-10-02T06:40:26,whatsapp,amber,{single_non_official_signal}
e6ea4be6-9c91-407d-b958-516484f84370,5167930fa34fb65db1a08599152421e9,8903443533184,LP2098,"682001 (Ernakulam, Kerala)",2026-09-02T18:16:51,whatsapp,amber,{single_non_official_signal}
619ec7b8-38f1-4cb1-93ad-0346cf51d591,4a5f34a9f915361ff24aa19e5b594994,8903443533184,LP2098,"625001 (Madurai, Tamil Nadu)",2025-09-22T18:24:30,whatsapp,amber,{single_non_official_signal}
2ac8b160-fec1-4634-8924-470113bb0d6a,86853c7680f3ecb57f7d8bc5e839f3ca,8903443533184,LP2098,"530001 (Visakhapatnam, Andhra Pradesh)",2026-01-02T16:32:55,web,amber,{single_non_official_signal}
dce535c6-07c9-4817-8155-f4e06fe801d4,92da30647add5d7c40a9f0523b162e9e,8903443533184,LP2098,"208001 (Kanpur Nagar, Uttar Pradesh)",2026-07-17T08:54:40,whatsapp,amber,{single_non_official_signal}
8fb58080-42fe-49c2-b307-51370e475d7a,51f9f92e2b5b6edc3be785ac98c5adeb,8903443533184,LP2098,"400072 (Mumbai Suburban, Maharashtra)",2025-11-24T16:15:02,web,amber,{single_non_official_signal}
427a564b-1358-4bfc-aef7-ef215b9c8c9d,0c5d7b4224bb14b7b4b187af5c509cfd,8903443533184,LP2098,"395001 (Surat, Gujarat)",2025-07-13T10:19:55,web,amber,{single_non_official_signal}
6bcdba36-1bab-47a2-8856-9ab552b604c0,9979a1aebedbc3e1c0a9ec799b2c6da5,8903443533184,LP2098,"560034 (Bengaluru Urban, Karnataka)",2025-10-09T12:40:47,web,amber,{single_non_official_signal}
e9ff268f-14a2-43db-814d-4aa94c7445ac,3f45d64a5ca50f8ea2f34ef1380213d8,8903443533184,LP2098,"530001 (Visakhapatnam, Andhra Pradesh)",2026-02-09T22:48:54,whatsapp,amber,{single_non_official_signal}
31814f08-a5f1-48b9-af10-661d7a5f209c,d8aea6a69779106b83ee9d95dcf19cf1,8903443533184,LP2098,"110019 (North West Delhi, Delhi)",2025-03-27T08:36:44,whatsapp,amber,{single_non_official_signal}
73846f9d-9ea0-4b77-bd98-bcdf238623dc,940cbbe77ded56443b575e1ec9152ab9,8903443533184,LP2098,"380001 (Ahmedabad, Gujarat)",2025-12-24T17:15:58,whatsapp,amber,{single_non_official_signal}
5bffdd37-e002-484a-a059-341f73375e58,f58645d91cd9fc8ff8dd1e6f22d9fb99,8903443533184,LP2098,"600001 (Chennai, Tamil Nadu)",2026-01-29T17:39:30,whatsapp,amber,{single_non_official_signal}
f39de126-99e0-4dde-8998-47f6d935b483,77f575f65673958517a4d8fa4f219796,8903443533184,LP2098,"208001 (Kanpur Nagar, Uttar Pradesh)",2025-04-18T12:14:00,whatsapp,amber,{single_non_official_signal}
7e7f3c78-e77b-4669-9550-3c4cea1216b1,05b2a71e0dfca7654676667138c4cf8b,8903443533184,LP2098,"440001 (Nagpur, Maharashtra)",2025-08-05T18:16:17,whatsapp,amber,{single_non_official_signal}
bf141c44-7a50-4547-acb9-c49ccbdd7f96,8c497f5365eec587fc96c7bacd842b36,8903443533184,LP2098,"411001 (Pune, Maharashtra)",2026-02-07T18:33:15,whatsapp,amber,{single_non_official_signal}
37ee31f0-6afe-4b01-953c-1efae71ad490,f57eb1837977ddb3c1e5e52f65e2b4c8,8903443533184,LP2098,"110019 (North West Delhi, Delhi)",2025-11-11T12:47:59,whatsapp,amber,{single_non_official_signal}
f37f662b-09cf-405d-b5d2-691404f31458,fc09bcf4502307a13f75c5c8bf996217,8903443533184,LP2098,"380001 (Ahmedabad, Gujarat)",2026-09-10T17:17:22,whatsapp,amber,{single_non_official_signal}
2967b01e-bb0f-49b9-9ad2-ba9c15b55244,1cb26a0b268f8fca3cd6ded166d28420,8903443533184,LP2098,"422001 (Nashik, Maharashtra)",2026-04-09T14:26:33,whatsapp,amber,{single_non_official_signal}
d30af8e0-9381-4421-9ca5-633e9ea59cb4,09d67c95508d57b64345127bb957e1b7,8903443533184,LP2098,"400601 (Thane, Maharashtra)",2026-02-20T19:45:04,whatsapp,amber,{single_non_official_signal}
60d1003c-819a-4538-961b-344a5f9a33fc,411a7aac8296f44aefde6a2752cd8e95,8903443533184,LP2098,"700001 (Kolkata, West Bengal)",2025-11-15T07:39:40,web,amber,{single_non_official_signal}
7cd91c44-9274-4c30-beb9-73c774a9aace,c35a9e135c6246c1ad52b0543bf8d9d7,8903443533184,LP2098,"700001 (Kolkata, West Bengal)",2025-05-27T17:16:28,whatsapp,amber,{single_non_official_signal}
4562d78a-b370-4d27-bb4e-382cbbcc2dad,e4c1a46406cbab5f52baec333c45076f,8903443533184,LP2098,"560066 (Bengaluru Urban, Karnataka)",2026-03-24T09:38:57,web,amber,{single_non_official_signal}
ba6147dd-b995-4547-be5b-50d237aa7da7,a27dab24ab37c017617e3bdc4330265b,8903443533184,LP2098,"590001 (Belagavi, Karnataka)",2026-02-20T10:47:41,whatsapp,amber,{single_non_official_signal}
0152e213-7ac2-43ba-855d-3d7f97866aa0,16005a9a0af33487daa4fa7016842aea,8903443533184,LP2098,"500001 (Hyderabad, Telangana)",2025-09-20T10:13:21,whatsapp,amber,{single_non_official_signal}
6cef1c40-365d-41f2-b0cb-17963c2b269e,4ccb0bdeab920c0f0fe29a49302217df,8903443533184,LP2098,"620001 (Tiruchirappalli, Tamil Nadu)",2025-10-26T08:19:54,web,amber,{single_non_official_signal}
a048bc7f-c2da-42e6-80a8-829b0990513c,64b3a189ddde8ce338cdc2c6b48d4576,8903443533184,LP2098,"530001 (Visakhapatnam, Andhra Pradesh)",2025-04-13T16:16:43,whatsapp,amber,{single_non_official_signal}
25fd1956-3561-4784-844a-f9aafdc82966,2ebdbd519e31d7aed575c9954057544a,8903443533184,LP2098,"560034 (Bengaluru Urban, Karnataka)",2025-10-31T16:05:54,whatsapp,amber,{single_non_official_signal}
b3d99751-d472-4015-9d55-15105da3d1cb,ee23c0d3a47e310d703c73773f33a45b,8903443533184,LP2098,"700001 (Kolkata, West Bengal)",2026-05-12T08:00:18,whatsapp,amber,{single_non_official_signal}
721d1eb0-b8ca-4b88-b420-9c9ef6d3dc77,25fc1c1a17e1033bcd91365ff1e9e918,8903443533184,LP2098,"143001 (Amritsar, Punjab)",2026-05-21T07:54:50,web,amber,{single_non_official_signal}
2e039306-61f2-4a30-96b8-fc00955bf598,73cfec251e6a280af1abbd9e09c07be1,8903443533184,LP2098,"620001 (Tiruchirappalli, Tamil Nadu)",2025-06-26T15:30:40,whatsapp,amber,{single_non_official_signal}
b49991ae-982b-4874-9d5b-89e6a6cfb23d,145f6e00cf02a70a272afce829d0dcdb,8903443533184,LP2098,"390001 (Vadodara, Gujarat)",2025-04-11T09:15:39,whatsapp,amber,{single_non_official_signal}
e41bc688-1fc4-49cc-b3d4-fd6d1ada2a60,72e01347d43474d930129754853a28ed,8903443533184,LP2098,"625001 (Madurai, Tamil Nadu)",2025-10-30T17:32:12,web,amber,{single_non_official_signal}
23811d44-29d0-45cc-9838-357c45ac5cff,1f6ad21a12e870ddf676d2cfa58f8a11,8903443533184,LP2098,"530001 (Visakhapatnam, Andhra Pradesh)",2026-02-14T10:07:01,web,amber,{single_non_official_signal}
2e55d4ea-d08a-493a-9b31-b39495d601ed,503a9e868458a92b66bf54f5532507f7,8903443533184,LP2098,"395001 (Surat, Gujarat)",2026-02-17T14:46:52,web,amber,{single_non_official_signal}
2a3e03b8-53fb-4554-97e1-7a5e7c09e6de,3c45e1287a8b4b47f7ae74f6d390c4b1,8903443533184,LP2098,"208001 (Kanpur Nagar, Uttar Pradesh)",2025-06-21T08:20:29,whatsapp,amber,{single_non_official_signal}
ab8201dc-4159-48f6-9f8e-fe546731f3f2,84a5c7e9b4c320fb9181d500dfef4f1f,8903443533184,LP2098,"226001 (Lucknow, Uttar Pradesh)",2025-06-18T10:50:30,whatsapp,amber,{single_non_official_signal}
7f1ab95d-d129-45ce-88fd-ca5a53033417,68ffa7cf8ebc2d69fb2bbc2d815692f5,8903443533184,LP2098,"411001 (Pune, Maharashtra)",2026-03-08T17:36:05,whatsapp,amber,{single_non_official_signal}
3b2dd8c4-c9a6-4d3b-8e92-0187800dfc48,f64c91ead0afca8acec053deccc3850d,8903443533184,LP2098,"570001 (Mysuru, Karnataka)",2026-07-24T15:11:54,whatsapp,amber,{single_non_official_signal}
7bb82ffb-bf2a-4f73-90c3-832a183e0710,3926a23847ce4c6d05628eb00383cb28,8903443533184,LP2098,"400072 (Mumbai Suburban, Maharashtra)",2026-01-11T14:43:05,web,amber,{single_non_official_signal}
b5979a23-4431-420f-8615-1229d54119f1,bdd8b9f8e0399889744d2cbdc0f1a1e1,8903443533184,LP2098,"590001 (Belagavi, Karnataka)",2026-03-14T07:31:28,whatsapp,amber,{single_non_official_signal}
42f5d703-160f-4350-8625-07ef5b301c49,b588036961c9870eb59046c97138d2d3,8903443533184,LP2098,"625001 (Madurai, Tamil Nadu)",2025-03-27T08:08:01,web,amber,{single_non_official_signal}
ec4a51ab-7cf8-43ef-9fe3-215f2fa5043e,5dddfce29d1a501069806a9fb7659a09,8903443533184,LP2098,"700001 (Kolkata, West Bengal)",2026-09-18T08:13:57,web,amber,{single_non_official_signal}
60812afe-64ca-403e-a0d1-6bfe346f7022,f08635aca92aa7c6d6c6524c4b776fc7,8903443533184,LP2098,"411001 (Pune, Maharashtra)",2025-12-22T13:58:42,web,amber,{single_non_official_signal}
9fef622f-b055-4d7f-8e87-24c0adbeb8a0,31cdd83f376973cd9a2ab6a6b5ec027e,8903443533184,LP2098,"570001 (Mysuru, Karnataka)",2025-11-24T17:38:24,whatsapp,amber,{single_non_official_signal}
4f71eda2-6ba2-4008-ab7e-91246897fac4,6fd061ae63806ab9948addc4d8da3693,8903443533184,LP2098,"800001 (Patna, Bihar)",2026-04-01T15:46:57,whatsapp,amber,{single_non_official_signal}
2b979326-971a-46a4-8303-0ed27b41ee98,e28bdb6b68767cb44215ff43cf9085c0,8903443533184,LP2098,"600001 (Chennai, Tamil Nadu)",2025-10-06T12:40:05,whatsapp,amber,{single_non_official_signal}
16b5bfbf-9902-496a-be04-8256a1ad75b6,55341516951de1ed262bed90b94f7330,8903443533184,LP2098,"110001 (New Delhi, Delhi)",2025-11-18T16:02:19,whatsapp,amber,{single_non_official_signal}
9c030edd-963b-4bfa-9269-d0ff2176924a,d7fddbe4b025bde3849a14259a23b9cc,8903443533184,LP2098,"208001 (Kanpur Nagar, Uttar Pradesh)",2025-07-06T16:08:42,web,amber,{single_non_official_signal}
ac990efb-afe4-4223-8a0d-d77bf6d25613,637e8cb83d8c6aede98e01efce506dd3,8903443533184,LP2098,"400001 (Mumbai City, Maharashtra)",2026-02-07T00:27:27,web,amber,{single_non_official_signal}
1266060c-d415-4add-a652-35e2a38ccf80,f947b57d4143a64f124a404dbfe1cd93,8903443533184,LP2098,"395001 (Surat, Gujarat)",2026-07-29T11:07:27,whatsapp,amber,{single_non_official_signal}
373d3ae2-f033-4f2f-880d-0f3755c6454b,87869bc147951182da3287968d37960c,8903443533184,LP2098,"590001 (Belagavi, Karnataka)",2025-12-02T19:06:36,web,amber,{single_non_official_signal}
bff62266-3468-4a20-9941-5252e9625de1,dc439554da804e26d1dbd3a37b5f4853,8903443533184,LP2098,"695001 (Thiruvananthapuram, Kerala)",2025-05-31T21:51:25,whatsapp,amber,{single_non_official_signal}
0a81cdd2-d7e0-4af2-b0c2-475f5ac504de,6122cdc7f9643b35b9ff026391350103,8903443533184,LP2098,"400001 (Mumbai City, Maharashtra)",2025-08-24T11:23:58,web,amber,{single_non_official_signal}
7a9fc81b-c03a-4e6a-9780-cc6444d4d224,051219f93074e3f72a7e9a15c434d485,8903443533184,LP2098,"110001 (New Delhi, Delhi)",2025-05-25T12:51:02,whatsapp,amber,{single_non_official_signal}
1537c151-4b13-4e88-89ec-a3c3eeda47e8,65e65b61addbe7b6f5a83303c03e4dce,8903443533184,LP2098,"575001 (Mangaluru (Dakshina Kannada), Karnataka)",2026-08-14T19:53:22,whatsapp,amber,{single_non_official_signal}
f43712ac-9e0b-4b44-9e69-508b6dce6b86,ba279abe577e6406104a2cefc7986315,8903443533184,LP2098,"600001 (Chennai, Tamil Nadu)",2025-12-01T13:21:05,whatsapp,amber,{single_non_official_signal}
d6c8c3c6-b349-400c-b6db-226aa95a86db,e65a8cbb29e72c89e089b3396ce7d981,8903443533184,LP2098,"560001 (Bengaluru Urban, Karnataka)",2025-12-10T11:51:30,whatsapp,amber,{single_non_official_signal}
269b5b81-b5e0-4d8f-b657-967cbce7e680,5865d6e0047236995f2667a34fb42282,8905140837385,MQ7756,"226001 (Lucknow, Uttar Pradesh)",2026-08-16T07:12:07,whatsapp,green,{}
29eb8817-3754-4717-91e5-fcaf8da17e2e,f8cd423286972be438fdd83f09ba0263,8905140837385,MQ7756,"400072 (Mumbai Suburban, Maharashtra)",2026-01-27T09:58:58,whatsapp,green,{}
82ee812b-a190-4626-93ad-e10472a04be8,eb688a0c850b059c3eb284dd2bf97e1e,8905140837385,MQ7756,"422001 (Nashik, Maharashtra)",2025-06-02T10:29:50,whatsapp,green,{}
c98e15da-f4fb-4a08-9872-2e9e35a8ba50,28f9bb705507ea293a52bf8bfb193fb3,8905140837385,MQ7756,"500001 (Hyderabad, Telangana)",2025-06-25T17:15:06,whatsapp,green,{}
188c5f8f-61bb-42c5-85e9-b8d651c2fe18,13546249e6017e2ff45f4232afe39e4d,8905140837385,MQ7756,"400001 (Mumbai City, Maharashtra)",2026-06-23T11:00:37,web,green,{}
092e7b54-7d01-4dec-bcc4-e02e7bbe3974,4391e9172bde60ded1557863d3dd11cd,8905140837385,MQ7756,"411001 (Pune, Maharashtra)",2025-08-18T20:22:40,web,green,{}
28f6f6ae-33db-4405-ad27-24e7c6d43e1b,de27e0cad09766ebe1561fb10219eb6d,8905140837385,MQ7756,"400072 (Mumbai Suburban, Maharashtra)",2025-06-27T20:46:28,whatsapp,green,{}
ebae8c67-921c-4b83-9a02-15a075fb28b4,4712c50200a1a3f1f6b6fcbffabbdefc,8905140837385,MQ7756,"695001 (Thiruvananthapuram, Kerala)",2025-11-18T16:13:48,whatsapp,green,{}
3afd94a0-756b-41d8-a8de-53cbbe2fc4d0,c89c566f8af03d7e7c2a943f2bd7ee92,8905140837385,MQ7756,"226001 (Lucknow, Uttar Pradesh)",2025-11-18T15:48:34,whatsapp,green,{}
350c0ded-fa0d-41dd-825e-ac7699edc13c,90cc701815c0a101ac029fed49d70924,8905140837385,MQ7756,"462001 (Bhopal, Madhya Pradesh)",2026-01-20T13:26:23,web,green,{}
34129335-7efd-45a5-ae79-2bacc4e59527,467a4b591586593b03fe37fb29f98984,8905140837385,MQ7756,"411045 (Pune, Maharashtra)",2026-02-21T08:20:05,whatsapp,green,{}
578a78fd-3ba3-4d47-a899-ac8108b8997b,abcf38fd15015d35ef38998e35a43d19,8905140837385,MQ7756,"641001 (Coimbatore, Tamil Nadu)",2026-01-17T16:54:33,web,green,{}
6fa278c0-81df-4946-ab6f-e35be668b472,ae3d018fd664f5b8a03ec0d5b8c3ea33,8905140837385,MQ7756,"360001 (Rajkot, Gujarat)",2025-04-30T18:59:59,web,green,{}
fd2c429f-eb92-4de6-93b4-2146087c80ee,b8717f7ae455b6c8004906245babd660,8905140837385,MQ7756,"711101 (Howrah, West Bengal)",2026-05-23T13:23:02,web,green,{}
9ecba601-b9d6-4947-8826-122d463d8981,f87d6132fa9624faaac2062ad2d1fbc1,8905140837385,MQ7756,"570001 (Mysuru, Karnataka)",2025-05-19T10:47:36,whatsapp,green,{}
adeb2474-5381-4cf5-b6b5-5b0d0496078a,ca27571e9964dfdcf6a4a69bca5bc2a2,8905140837385,MQ7756,"141001 (Ludhiana, Punjab)",2025-10-30T19:37:42,web,green,{}
7e4c5d20-44ad-409a-94bd-1f1c70bc4331,ac21f4f12c5ef44ba5af3cf035f04147,8905140837385,MQ7756,"141001 (Ludhiana, Punjab)",2025-06-22T08:14:24,whatsapp,green,{}
15bf475d-c9e4-4b5d-9fb1-ad38223e85c5,646ec209235712fc45bff65f0a0e6819,8905140837385,MQ7756,"302001 (Jaipur, Rajasthan)",2026-02-21T12:50:31,web,green,{}
030c1051-a616-4769-945b-009e23c320af,132c946f0b6724026587ee0d581d4161,8905140837385,MQ7756,"570001 (Mysuru, Karnataka)",2026-08-30T03:13:41,whatsapp,green,{}
2b66bb86-8083-43f2-b6d9-21bff4ce340e,c380778856c965cb6f69fff0cf5546a2,8905140837385,MQ7756,"641001 (Coimbatore, Tamil Nadu)",2026-05-29T15:46:23,whatsapp,green,{}
84f8ab03-e133-4a73-97ea-393618114f9c,413d9e5438e768393a447a1fe6596bec,8905140837385,MQ7756,"560066 (Bengaluru Urban, Karnataka)",2025-11-09T11:52:56,web,green,{}
