id,actor,action,target,timestamp
17f7ef63-9b63-4306-b3fb-cc5868ac7a29,regulator_token::system,regulator.verdict_reviewed,0ea90ce1-d4e7-42be-b48f-8536f62c972f,2026-01-06T11:04:22
3ad26a33-ca14-4039-9873-7101a76b0ff4,regulator_token::KL-06,dispute.status_changed,05584c27-c73b-4105-9437-7a6fdcf7e498,2026-03-13T12:33:26
31bccab9-0985-451b-9d85-e29d2e21aa36,regulator_token::GJ-04,report.status_changed,8164fa37-4283-4831-bce3-049b587f394b,2025-12-09T17:37:59
01b25551-35b2-4755-b460-5ebb934cc748,regulator_token::system,report.status_changed,1c9b9310-48b0-431d-b2c5-41b555b27225,2026-02-06T21:00:50
ae4db0d2-e4b1-49b4-8879-df78388bb494,regulator_token::KL-06,report.status_changed,b32feab1-e6bb-433e-87cb-3da5b0628824,2026-03-15T19:28:34
79bc86f2-bc6d-4aa1-b609-994d035670aa,regulator_token::MH-02,dispute.status_changed,5f43343f-df5c-4640-b217-054b02843e63,2026-07-17T15:41:14
d1697fa8-92fb-44c3-b748-ebda9598b7c7,regulator_token::MH-02,regulator.login,221a9bed-3c5d-473a-8754-901e0f20be52,2026-09-02T13:38:38
33ec3e5b-0819-4a95-a5e0-318b64ca2c10,regulator_token::TN-03,report.status_changed,eb59b953-ea85-4ba7-9f7d-800757861158,2026-04-17T12:29:22
f1074a17-5b57-403e-aef3-6b819d931e31,regulator_token::system,report.status_changed,a13ea920-a413-4d74-bb29-2fd23b6ddd91,2025-12-30T14:30:45
1979675e-887a-40c0-a9cd-e7f22ad5de81,regulator_token::GJ-04,regulator.login,9e93473a-315f-4efa-aad5-5ea3ac213b2c,2026-05-30T15:58:52
7a781a4d-b573-470a-882c-df414037dee5,regulator_token::KL-06,report.status_changed,51a52432-08fb-46b3-a899-e4b3ec393ed8,2026-05-22T13:10:30
d8c0f634-0599-43fd-886f-958fdec79e4e,regulator_token::KL-06,dispute.status_changed,1c953e45-6b96-45a1-bc7d-6b5191aca028,2026-09-01T02:06:22
60583b56-1d65-470f-a318-73c81bfe063b,regulator_token::DL-05,regulator.verdict_reviewed,n/a,2026-05-18T21:00:36
aaa3411b-4996-44c9-8a26-9211bb028416,regulator_token::GJ-04,regulator.verdict_reviewed,n/a,2026-02-11T10:52:30
ef11a32d-54e5-49ef-97ca-92365e7b45fb,regulator_token::KL-06,report.status_changed,7054f7f2-f91e-42cc-86c9-d8ffddb0902c,2026-06-14T08:18:50
46bb7fce-61ac-4170-b318-5c920af2f807,regulator_token::MH-02,regulator.login,9e93473a-315f-4efa-aad5-5ea3ac213b2c,2026-06-26T08:44:48
ebd6e8e1-e020-446d-9612-c52c6e6a9905,regulator_token::MH-02,report.status_changed,3c23a33a-573a-4a6e-83fa-e0615466bda7,2026-04-26T08:53:12
3be555a8-322b-435d-97fc-49b6fa4f3885,regulator_token::TN-03,report.status_changed,e86fc867-57f7-4ad7-975d-e3e5ed4d0e79,2026-02-11T12:44:48
d17fa523-e943-47b0-bedb-174e21ab916a,regulator_token::DL-05,dispute.status_changed,d8563887-5f4a-4476-b046-ed092fd4ccf8,2026-05-30T13:15:17
a64c3ced-b1bb-49cf-9101-e7fd902683c2,regulator_token::GJ-04,regulator.verdict_reviewed,n/a,2026-03-25T10:04:27
541de18e-eec6-4956-813c-cd38818e1f7d,regulator_token::DL-05,report.status_changed,a503e78b-fd1a-424d-9016-c865044b0c87,2026-03-25T14:41:40
973c9238-1726-40a2-88d7-8b4699b08205,regulator_token::DL-05,regulator.verdict_reviewed,54e5baa4-d017-468b-b03c-9b420003ed03,2026-01-16T09:35:04
caabfe19-a8cd-4f18-a33b-c69ca7e40993,regulator_token::GJ-04,report.status_changed,b456413b-ad09-4cef-9cfe-e73c4b89c75f,2026-02-18T17:07:30
594419d7-3323-4074-b9df-66dd6ccc1a4b,regulator_token::GJ-04,regulator.verdict_reviewed,b6939c40-aa3f-4b0e-ba19-abade677030e,2026-08-25T12:39:37
5faaed79-41bc-4a67-9b13-f12ddca326fc,regulator_token::KA-01,dispute.status_changed,52e74d44-ae13-4e83-895a-adae031e1761,2026-07-20T10:41:17
7ed909db-85b4-4c3e-bd4e-ecf88a2165bb,regulator_token::DL-05,report.status_changed,5c5c4c1f-8ffa-4f20-bbb5-457bce4ba6d4,2026-07-10T01:46:19
0bfb61e2-6b8e-4a3e-8f99-8b7555fdf648,regulator_token::TN-03,report.status_changed,53c00464-ca61-4505-9799-3b5ad9dd7b6a,2026-05-03T16:51:51
9b3e3916-1df7-4ef6-951c-c6a20d76c178,regulator_token::TN-03,report.status_changed,eab559d1-fed6-4ed1-ae56-c71939786d5e,2026-04-03T16:01:31
063dcc74-3f8d-4617-b780-9399b95e4ae4,regulator_token::DL-05,regulator.verdict_reviewed,n/a,2026-06-03T17:29:48
bd35c112-4ebb-475a-8a69-7c5a127a7b83,regulator_token::TN-03,regulator.login,2f896b66-3c69-4c30-a480-649daa900e96,2026-09-13T11:31:59
ab898428-c607-438e-a4d5-ad09d5de365f,regulator_token::KA-01,dispute.status_changed,98602baf-977e-4659-8dbc-de8c3dc47910,2026-05-03T12:46:55
9546ad2c-0ed0-4673-a9a5-71b2f8884853,regulator_token::KL-06,dispute.status_changed,639f428e-90cf-471b-afe8-b469a2d78403,2026-03-17T14:15:32
307f6f2e-80e7-412b-8a29-ce412768984d,regulator_token::system,regulator.verdict_reviewed,n/a,2025-12-29T19:18:29
ba0d7173-6af3-49fd-aa2a-ca24cc87eaae,regulator_token::MH-02,report.status_changed,88f8d935-9b64-47f4-905b-c9049360ad77,2026-09-11T13:32:20
f79fea05-3b57-4522-a3e2-a87b73583db5,regulator_token::KA-01,dispute.status_changed,52e74d44-ae13-4e83-895a-adae031e1761,2025-12-08T16:24:25
8a49a86b-49fc-4efa-bdd8-28a113535e18,regulator_token::DL-05,regulator.verdict_reviewed,n/a,2026-01-26T12:47:31
f7366774-cb17-413b-8f0d-7750f5ce524c,regulator_token::KA-01,regulator.login,n/a,2026-03-07T18:07:47
d14f05ea-df7d-4b02-9d00-63681a80bce5,regulator_token::MH-02,report.status_changed,b6939c40-aa3f-4b0e-ba19-abade677030e,2026-07-31T05:39:48
7bc1f232-7f3b-4c35-9dc8-054a43ce24fc,regulator_token::MH-02,dispute.status_changed,b34884a5-1723-4d16-81db-54a058ed76ae,2026-07-18T14:02:29
d08f6da3-16f3-47ca-a1cf-c8a9225584fb,regulator_token::KA-01,regulator.verdict_reviewed,2f896b66-3c69-4c30-a480-649daa900e96,2025-12-25T14:20:19
088a6e95-223b-49d2-838d-b62cbbc0cbb0,regulator_token::MH-02,regulator.login,eab559d1-fed6-4ed1-ae56-c71939786d5e,2026-01-05T09:52:20
fcaa7a87-44fe-4db4-927b-74874d2ca86f,regulator_token::MH-02,report.status_changed,f1c75b18-b6df-4cfb-a190-d99d03baef99,2025-12-10T17:21:47
0e65dec8-1e7f-4b35-a80f-49c694d56296,regulator_token::system,report.status_changed,42010553-ce94-48ef-b0b6-7277c2b75912,2026-02-15T09:51:32
df036adc-2273-43f2-88f1-43916d2d75d7,regulator_token::MH-02,regulator.verdict_reviewed,n/a,2026-09-03T15:19:41
89685c92-33e1-4962-a21a-fae28f9a3a8b,regulator_token::KA-01,report.status_changed,f3dcd585-56d4-4c72-b69f-5e4525ba95db,2026-04-15T22:15:55
524cab0e-6ed2-4439-a427-d04951b3b257,regulator_token::TN-03,report.status_changed,e86fc867-57f7-4ad7-975d-e3e5ed4d0e79,2026-05-24T14:31:02
797e6c53-ff4e-476f-90dc-acd21af766c0,regulator_token::MH-02,regulator.verdict_reviewed,2bf3a1aa-5782-4e5a-bd03-edc7ea336cae,2026-02-09T17:50:07
6f54c38e-8b6e-4fd1-a17f-fa1aad302603,regulator_token::system,report.status_changed,91bb226d-848a-4c23-b0a6-f3e50fc6e830,2026-02-23T12:00:22
4c2615f6-ce9d-4d0a-a6fc-f6daa4bc6099,regulator_token::KA-01,report.status_changed,e0b7361f-25c9-437e-8ef2-af3813771fb0,2025-12-17T09:11:29
c9774ba9-33f9-4109-a998-7c9fb26645e8,regulator_token::GJ-04,dispute.status_changed,d47b13fc-4163-4010-a890-c1f646c71d74,2026-04-03T10:48:37
092b72eb-ae96-49d5-80ac-77a9fc8467bd,regulator_token::KA-01,regulator.login,43ba4693-5ee6-4e6c-86fd-b86a50bb6166,2026-07-24T13:40:36
6737e700-fd4f-4186-9c9c-f4692a645d03,regulator_token::system,regulator.verdict_reviewed,n/a,2025-12-03T09:50:09
7c195190-afbd-4176-81cf-bd053e507464,regulator_token::KL-06,regulator.login,192ed038-3303-42a3-9465-0ba921be9244,2026-08-31T17:18:50
93569ff1-0ee8-471e-9147-f163fbeacbd7,regulator_token::TN-03,regulator.verdict_reviewed,081afde1-4e91-4699-adfa-b3c65ca98556,2026-03-26T07:32:49
3eb94960-d9e6-49cd-bcb4-c7f04f352d71,regulator_token::GJ-04,regulator.login,f0a00b37-0095-44d4-ada8-10d840d1c071,2026-07-08T10:00:39
2731eb29-3099-490a-bb87-c7dd0b240887,regulator_token::KA-01,report.status_changed,f6767bc4-7d2a-49a2-855e-bc28fa90dae2,2026-07-09T23:10:34
a36b443f-4b39-4bc0-9fcc-980356d0fd7e,regulator_token::MH-02,regulator.login,8e8e43c2-c054-4bd9-aa38-f7194a639195,2026-09-08T06:25:47
e60b2053-0888-4374-bdb4-564e20201ab6,regulator_token::GJ-04,dispute.status_changed,1c953e45-6b96-45a1-bc7d-6b5191aca028,2025-12-27T02:02:43
60a9fcde-e4bb-4f4e-9548-98543f8906c0,regulator_token::KA-01,regulator.login,n/a,2025-12-15T15:58:47
60d9ec75-4ca4-4bf2-b9f7-79472f19903a,regulator_token::TN-03,regulator.verdict_reviewed,n/a,2026-05-30T07:23:39
1f3d41d7-991f-4172-9b53-abaf52767541,regulator_token::DL-05,report.status_changed,192ed038-3303-42a3-9465-0ba921be9244,2026-09-14T13:52:44
44d11847-2dda-44c9-abe1-e3d21da02696,regulator_token::MH-02,dispute.status_changed,877bef17-08da-4f34-9d8d-cac83fa453a7,2026-09-08T21:39:59
432b7abe-5c20-4d54-9b6e-76b0517246d2,regulator_token::TN-03,report.status_changed,e3f55f7f-4892-46b4-9d0d-7290e6d057be,2026-01-11T14:10:10
bec9bcf9-0faa-4b7a-b5b5-2579c86c972c,regulator_token::system,dispute.status_changed,98602baf-977e-4659-8dbc-de8c3dc47910,2026-08-21T10:53:08
0ae2072a-037c-4742-bf8a-7862b4518e0d,regulator_token::MH-02,report.status_changed,752b0123-d68e-4195-b68b-16af42612f84,2025-12-26T15:41:58
ea9e7688-9ee8-4731-b3f8-cde800e4d5b6,regulator_token::TN-03,dispute.status_changed,d69522f5-c326-4dd8-9a48-f55117a979fc,2026-02-02T18:52:11
ca8e8bdb-66a7-4eb3-be01-525bf10bf003,regulator_token::KA-01,dispute.status_changed,d47b13fc-4163-4010-a890-c1f646c71d74,2026-08-20T04:46:38
771e2283-291e-4afd-b3e0-3ce23feda068,regulator_token::GJ-04,dispute.status_changed,60cb2bea-18b8-4fce-867a-aa4368ae88ea,2026-06-19T15:48:17
73f21c7d-bb4a-4ee4-ab23-3c348fa06d57,regulator_token::DL-05,report.status_changed,b4714cd0-5306-4a43-97d9-832d4b59b43a,2026-07-19T10:18:17
21c9f5cf-cd63-4a8a-b982-50493bedd6b6,regulator_token::KA-01,dispute.status_changed,228d6adf-4ac9-4ff6-9396-caf4c0c5de26,2026-06-17T15:28:45
5d5f5212-eea2-404c-a3ed-6f0ed59af4c1,regulator_token::DL-05,report.status_changed,e0b7361f-25c9-437e-8ef2-af3813771fb0,2026-04-09T10:27:06
c0c998e4-35d5-4f7d-9e49-e6a8c9c5b077,regulator_token::KA-01,regulator.login,n/a,2026-04-08T15:42:50
6df90f6b-c3d4-47a2-a3ea-f052eba2b392,regulator_token::system,report.status_changed,7ad530a9-f241-4f31-b2e7-9cd3ab59d25b,2026-05-26T14:53:37
43876d76-da88-4491-a9a3-f61c03974a00,regulator_token::system,regulator.verdict_reviewed,23b5ecc2-8ab5-4b47-b978-fb28ebd0f38d,2026-06-02T08:16:30
769b85d7-8d98-430b-8e54-386c408a4d07,regulator_token::system,report.status_changed,31463c2c-be66-4f5a-9e2b-4ad244077c43,2026-06-20T10:14:11
af722e0a-b516-40f7-a443-d158ce24833f,regulator_token::KA-01,regulator.login,n/a,2026-06-02T14:46:38
f57bd9e9-c9a4-4663-9365-0e924967457d,regulator_token::GJ-04,regulator.verdict_reviewed,c2fe45a6-0e41-4ebd-9634-008ab5c6d11f,2026-01-15T15:02:49
df7b65c3-f04c-47eb-a369-701caea04ca4,regulator_token::KA-01,dispute.status_changed,7f5532c1-41ee-4b58-a16a-1aa1ed7629f5,2026-01-12T18:47:24
fa948d5a-21aa-4671-917d-9f751c9df040,regulator_token::KL-06,regulator.login,n/a,2026-03-14T21:34:59
637da9f5-2fd7-4d35-a56f-49d0df3fb464,regulator_token::KL-06,dispute.status_changed,7a68c755-2bb8-4e24-b366-926689324973,2026-06-28T07:39:18
fb76b0b3-289c-4e34-8e74-db76ffb518ac,regulator_token::KL-06,regulator.verdict_reviewed,00878577-5609-4f2b-88d1-2b97fe2367cd,2025-12-18T10:14:18
d801cf73-5453-4851-bfdd-23c2500d77f0,regulator_token::KL-06,report.status_changed,00adbd0e-7214-4c73-818b-5f318617047f,2026-01-31T16:22:13
729cd62c-d907-4df7-894f-8160af41fe29,regulator_token::MH-02,regulator.verdict_reviewed,n/a,2026-01-04T16:58:12
44b44298-d016-4f27-b32d-7b084b8d9d74,regulator_token::system,regulator.verdict_reviewed,n/a,2026-01-31T17:48:24
dae04783-b210-402e-ae7a-620233f67801,regulator_token::KA-01,regulator.verdict_reviewed,n/a,2026-01-08T13:40:26
42ea3582-517c-4833-a948-f1b07af07e67,regulator_token::KL-06,regulator.login,n/a,2026-01-19T17:23:16
a26a8b9b-cec9-4f6e-9fcd-2d858c37379d,regulator_token::DL-05,report.status_changed,4c4a949f-57d7-4dc5-99cb-69934a9f9819,2026-04-14T12:05:36
0e4058a8-da58-40d5-be37-b09971ab060a,regulator_token::DL-05,dispute.status_changed,d47b13fc-4163-4010-a890-c1f646c71d74,2026-06-21T19:05:38
81d4c8b5-9915-45c0-aae9-356516f3b554,regulator_token::system,report.status_changed,20390b6b-bbc7-46b6-a5dc-f01fe527f382,2025-11-29T15:41:46
39dfbf3e-9fe8-4964-a2eb-c1987d7ad622,regulator_token::KA-01,regulator.verdict_reviewed,n/a,2026-07-11T10:08:56
032e5f48-9cca-4963-b612-7a6401829193,regulator_token::GJ-04,report.status_changed,22e46996-4946-49f7-964e-97f50835a7fb,2026-01-10T10:24:36
8e798f92-3cb5-47d9-ab82-12b85496fb99,regulator_token::system,report.status_changed,42010553-ce94-48ef-b0b6-7277c2b75912,2026-05-12T17:59:59
fc79742f-28df-4744-99d2-04cbb2692d3c,regulator_token::TN-03,dispute.status_changed,f2582ca3-47cd-41c3-b948-274aa1f55a49,2026-07-28T15:46:34
8f2564b9-89a6-40b6-9a5e-83ce9f5b9927,regulator_token::GJ-04,dispute.status_changed,dc5f0f40-6dac-45ad-9730-91489c12fa0b,2026-04-28T13:57:38
d3460fcb-661f-46cc-aa50-1f34a3a5e585,regulator_token::KA-01,report.status_changed,f1bc8848-678c-4d92-9db4-4cc2c2ab24d8,2026-09-08T18:24:30
088564fe-eb9c-41fe-b334-463a26e7fd82,regulator_token::MH-02,report.status_changed,18ccfc7a-7499-47ff-97a9-37952793606f,2025-12-10T16:35:46
6a401b04-c834-4fbc-bfe2-7e6a4f54aee9,regulator_token::KL-06,report.status_changed,f4df8669-3603-48ee-9dc7-2627dca5bcea,2026-05-17T07:41:32
51331528-721c-4504-b0cf-bb03118775a6,regulator_token::DL-05,regulator.verdict_reviewed,n/a,2026-06-05T16:24:37
5508828f-a2bb-4a06-a80d-27386de05dc9,regulator_token::system,regulator.verdict_reviewed,n/a,2026-09-12T13:29:06
b716a45b-c1a6-4929-9d77-4dee8d277504,regulator_token::system,report.status_changed,5c72fa47-e45f-4d8c-b2cb-96d647fd6195,2026-07-02T08:43:16
178c1ad9-94dc-4512-b30c-c195c78a1ab9,regulator_token::KA-01,regulator.login,3b3adaaf-c733-498c-8c70-d981b5f6eaf0,2026-04-08T11:38:12
ac83427d-ab16-4729-b725-26ce3e8c8b06,regulator_token::DL-05,regulator.verdict_reviewed,a3b14f02-d9e0-4072-963b-eae3a6326b66,2025-12-28T19:56:22
2909617c-9f8c-42c0-93ec-bc061fe61deb,regulator_token::DL-05,report.status_changed,30635ac8-9433-4f64-8e67-54ffc2b45183,2026-06-12T11:00:16
33634c25-7c33-46e9-bfdb-4152dd965056,regulator_token::KA-01,regulator.verdict_reviewed,n/a,2026-03-22T07:20:49
47e5cd9c-f5c0-4964-b227-66c3412fbef1,regulator_token::GJ-04,regulator.verdict_reviewed,n/a,2026-07-25T09:25:51
332bd9c7-3a45-404e-b373-eaee53503b55,regulator_token::MH-02,regulator.login,f6767bc4-7d2a-49a2-855e-bc28fa90dae2,2026-08-26T20:31:01
8a550d97-3256-46ff-bf17-683c84b07517,regulator_token::TN-03,regulator.login,n/a,2026-07-21T10:13:25
b310a645-988f-40b3-85c6-01ed1a027907,regulator_token::MH-02,regulator.login,99a81dac-9d2c-4c6b-8a61-20e519c44840,2026-04-15T06:56:54
767d3cc5-8a1b-44d7-b5d5-bc53f7f3d212,regulator_token::system,report.status_changed,5617b56d-dbfd-43ea-ba24-a98d418f035a,2025-12-28T12:46:20
a36ea08c-a9be-4614-834c-58085073281d,regulator_token::DL-05,report.status_changed,91bb226d-848a-4c23-b0a6-f3e50fc6e830,2026-05-04T13:05:26
c1d80b5e-9fe0-4946-a60b-f939460457f8,regulator_token::TN-03,dispute.status_changed,05584c27-c73b-4105-9437-7a6fdcf7e498,2026-06-18T10:59:01
49ffc7a2-721c-4eb5-af80-b095585bf865,regulator_token::system,regulator.login,n/a,2026-05-29T08:17:23
a9cc60ac-5d1c-48c7-b1df-0b07e75d9740,regulator_token::TN-03,regulator.verdict_reviewed,7f60d0fb-bdd5-4b10-a2a3-8d2e3c19bea3,2026-02-06T06:04:08
097433ec-867a-4837-b3e7-814b587d16fa,regulator_token::MH-02,regulator.login,n/a,2026-07-09T11:27:11
c41b4659-19f6-4cb9-b591-ffed777e62f3,regulator_token::MH-02,regulator.verdict_reviewed,41bc66be-6294-4d9e-989e-40036b481b64,2026-07-28T05:51:49
5a1984b3-809c-448a-b389-6fc4159bbe37,regulator_token::system,regulator.login,n/a,2026-06-11T16:29:32
4dd9acd0-2d7f-464e-8802-bfdb098db125,regulator_token::KL-06,regulator.login,n/a,2026-03-31T02:46:29
1f306269-923e-4df8-b891-bba0df2e8830,regulator_token::system,dispute.status_changed,5468c5d8-4a2f-4902-824f-a29d786ac4ac,2026-08-21T14:18:31
a2012ef3-74ee-46cc-915d-d469c4367499,regulator_token::KA-01,regulator.login,f6767bc4-7d2a-49a2-855e-bc28fa90dae2,2025-12-23T07:02:00
5f2d8e3d-92d0-4b3b-b373-8c1387b09006,regulator_token::MH-02,regulator.verdict_reviewed,03cbc34c-02cf-4ec7-8a4d-8fef4e1c1289,2026-06-12T12:03:02
c806cba9-f7fb-4693-81a7-36e8187beb91,regulator_token::MH-02,regulator.login,22e46996-4946-49f7-964e-97f50835a7fb,2026-03-18T05:46:19
256b17e0-f881-4dc3-876a-bf2bd10bd97a,regulator_token::TN-03,regulator.login,n/a,2026-02-08T10:29:54
6a9918ac-bc6f-4890-ab9e-0cc7f8bf1cf6,regulator_token::system,dispute.status_changed,7a68c755-2bb8-4e24-b366-926689324973,2026-09-18T23:05:07
1e457ca2-760b-4b4e-9bb9-823e4f174d73,regulator_token::DL-05,report.status_changed,e3bb3603-8f6b-4ca9-ad73-4c52199a681f,2025-12-07T17:36:13
b2058e9b-2494-4e02-ad12-4946d3193fd6,regulator_token::TN-03,report.status_changed,71ad5c7f-c983-423e-9c6a-82572d71fcc4,2026-04-24T11:50:11
a32303fa-4730-4276-9468-d88f455ee5da,regulator_token::GJ-04,regulator.verdict_reviewed,a3b14f02-d9e0-4072-963b-eae3a6326b66,2026-07-29T16:41:35
6e9dbdfc-0645-413b-a4df-4ef3ab8d421f,regulator_token::TN-03,regulator.login,n/a,2026-08-02T18:03:13
58f3d24f-522f-44ae-b494-a293492c205a,regulator_token::KA-01,regulator.verdict_reviewed,n/a,2026-05-27T15:47:04
60716a34-57e9-435b-8818-ec7e3052faf2,regulator_token::DL-05,regulator.login,n/a,2026-09-10T21:59:19
f14b686a-41ad-499f-9af1-d0fa3d990892,regulator_token::KL-06,report.status_changed,300041d1-1b93-4370-b923-03283443524f,2026-06-24T09:54:30
73dd7890-dc2b-4f50-a904-5dff9efd4f3a,regulator_token::DL-05,report.status_changed,458505b2-d9f5-455e-9938-c95ff76bde90,2026-03-11T00:05:35
c2988558-45c3-4dcf-b007-0dddc2be58e3,regulator_token::KL-06,regulator.verdict_reviewed,n/a,2026-04-22T17:01:48
dbaeda52-972b-45d4-9c30-2e36ceb1dde3,regulator_token::system,regulator.login,n/a,2026-01-18T11:53:28
7d2916fa-25f8-4622-8927-bb9569dde2d3,regulator_token::GJ-04,regulator.login,n/a,2026-02-28T17:40:19
d8832f50-8963-420c-a45e-4d82eb876436,regulator_token::DL-05,regulator.verdict_reviewed,n/a,2026-04-06T03:36:56
adc229f3-b27a-44fc-97d8-86cbec49049c,regulator_token::MH-02,regulator.verdict_reviewed,1a970c28-a9d6-4169-9ff0-6a73cbbc16d9,2025-11-22T11:12:47
3e41ccf0-6d41-46b1-b462-a230364eaa0d,regulator_token::system,regulator.verdict_reviewed,8efb0738-6260-4560-9ef5-61d9973fc5e6,2026-07-14T21:48:12
06804f5f-19a8-487f-a521-63e4e5466a21,regulator_token::system,regulator.verdict_reviewed,e3bb3603-8f6b-4ca9-ad73-4c52199a681f,2026-05-23T12:05:11
de21cb61-c95a-4fbc-b957-e5454069cb7f,regulator_token::KL-06,regulator.verdict_reviewed,54e5baa4-d017-468b-b03c-9b420003ed03,2026-03-31T17:52:12
d2d35122-57e7-4fb1-81e1-fc706c379e68,regulator_token::system,report.status_changed,a692114d-1392-464f-881c-6721b490ba35,2026-05-18T14:29:04
65de98eb-ace2-4293-b02d-abf0160d713b,regulator_token::TN-03,dispute.status_changed,60cb2bea-18b8-4fce-867a-aa4368ae88ea,2026-04-11T11:06:23
397d6313-5dbf-4d50-b034-49103b0de878,regulator_token::GJ-04,regulator.verdict_reviewed,n/a,2026-05-18T17:40:04
64b6c339-3e3c-4dfb-bc2e-cba1c0049a79,regulator_token::TN-03,regulator.verdict_reviewed,n/a,2026-05-19T07:22:28
463717be-6fdb-40cd-b283-54642c4b3447,regulator_token::DL-05,dispute.status_changed,d8563887-5f4a-4476-b046-ed092fd4ccf8,2026-01-09T07:30:29
77bf16f6-2d3c-4721-9a52-4e895f8e2f22,regulator_token::DL-05,report.status_changed,c296fb3d-edd9-442a-94bb-04f1d908fb4c,2025-12-12T15:17:33
0735f807-aa83-4e63-a0a3-9eae4546c660,regulator_token::GJ-04,report.status_changed,e3b8ea91-cd26-485c-800f-9b304e256f36,2026-07-08T19:42:37
e935b4a6-cb3e-4526-9767-ba831bc8daad,regulator_token::KA-01,dispute.status_changed,98602baf-977e-4659-8dbc-de8c3dc47910,2025-11-27T13:01:55
3c35397d-9163-441d-afe6-f23b33c7534c,regulator_token::DL-05,report.status_changed,51a52432-08fb-46b3-a899-e4b3ec393ed8,2026-05-29T16:39:38
b4e3a522-309a-499f-a25c-2b94a56b0293,regulator_token::system,report.status_changed,e3b8ea91-cd26-485c-800f-9b304e256f36,2026-05-23T10:39:32
3c279d94-68d0-4c0e-8c3f-a233ec11910c,regulator_token::DL-05,dispute.status_changed,7f5532c1-41ee-4b58-a16a-1aa1ed7629f5,2025-12-08T08:34:40
b2a5ff43-8793-415b-a04c-8b859f5f3876,regulator_token::system,regulator.verdict_reviewed,51a52432-08fb-46b3-a899-e4b3ec393ed8,2026-07-22T09:36:43
bc43e96c-c6e4-4c00-8998-e2428d1f6cf6,regulator_token::KL-06,report.status_changed,c2fe45a6-0e41-4ebd-9634-008ab5c6d11f,2026-01-15T00:08:52
3e52bdf6-2fea-43f3-8f01-30365b5ab9a3,regulator_token::system,regulator.login,556179cc-bc49-4ad4-a165-f5e91979412b,2026-03-29T20:45:55
96742c97-e51c-4dac-95ea-7797cc045868,regulator_token::TN-03,dispute.status_changed,992e7a30-558f-41d9-906b-e2d51239c990,2026-06-08T11:34:40
055d066e-7be6-4072-bbb5-35635ba22f5c,regulator_token::KL-06,report.status_changed,859e02c5-23cb-4993-8c72-89e54acb303f,2026-02-01T15:40:51
06b42d68-28ca-45d6-9cd0-b41abaf0abb5,regulator_token::MH-02,report.status_changed,c2fe45a6-0e41-4ebd-9634-008ab5c6d11f,2026-02-17T10:36:14
07296e48-634c-449e-acf7-3f082e6d7543,regulator_token::system,regulator.verdict_reviewed,n/a,2025-12-23T10:50:41
0ac296a8-6e05-450a-956c-9b1a71d61978,regulator_token::GJ-04,regulator.login,n/a,2026-06-06T12:49:10
fe678465-97f1-48ac-ab95-305cca2be0a2,regulator_token::KL-06,report.status_changed,4c4a949f-57d7-4dc5-99cb-69934a9f9819,2026-07-28T17:13:15
5805263c-8d96-416f-abc6-5336f38e3937,regulator_token::DL-05,report.status_changed,9e93473a-315f-4efa-aad5-5ea3ac213b2c,2026-07-26T12:18:30
f1a31b93-b7dd-4561-90a3-d95e00e22f1a,regulator_token::KL-06,regulator.login,e3f55f7f-4892-46b4-9d0d-7290e6d057be,2025-12-24T17:06:47
af3201a8-fb05-48ec-b46d-b594bffa3215,regulator_token::TN-03,regulator.verdict_reviewed,n/a,2026-04-15T13:05:49
6125ca6b-c86b-46a6-a5c6-14055622279b,regulator_token::GJ-04,dispute.status_changed,98602baf-977e-4659-8dbc-de8c3dc47910,2026-05-13T14:54:26
fa416b88-0116-42d7-b9b9-23bcd4270413,regulator_token::GJ-04,report.status_changed,8e8e43c2-c054-4bd9-aa38-f7194a639195,2026-03-26T18:17:52
5318391b-443d-498a-bf16-10845ddcd80f,regulator_token::KA-01,regulator.verdict_reviewed,2bf3a1aa-5782-4e5a-bd03-edc7ea336cae,2026-03-08T17:46:29
e8d43b58-e3bf-48d7-986c-84232c50ad57,regulator_token::MH-02,regulator.login,a2ccaf72-b59e-46fc-b7df-91a409c73dae,2026-08-14T09:06:05
59c5a2ad-dece-4e00-beb0-469d70bdd92c,regulator_token::KA-01,report.status_changed,30635ac8-9433-4f64-8e67-54ffc2b45183,2026-07-21T15:53:59
4d43ca8b-f7ed-4ee8-8476-dadd2ab2dbc0,regulator_token::MH-02,report.status_changed,8a706165-004b-494f-9e64-722cbc972120,2026-08-19T10:01:16
afae1c4f-5ae0-4f1b-b0ce-a69d11c553d6,regulator_token::KA-01,report.status_changed,0159c897-3747-4f93-8082-f82cc128949d,2025-12-06T19:56:51
0d22ebac-108e-4643-99df-5599c829d946,regulator_token::system,regulator.verdict_reviewed,300041d1-1b93-4370-b923-03283443524f,2026-06-06T15:00:04
d6c0de67-1f82-4f5c-94cb-d2190aef9dfd,regulator_token::TN-03,regulator.login,n/a,2026-09-15T17:21:57
5c51ccd3-f8d4-4f4c-84f4-73d68eb4a8db,regulator_token::GJ-04,dispute.status_changed,5468c5d8-4a2f-4902-824f-a29d786ac4ac,2026-06-27T11:31:36
de538738-af67-4805-a39a-2052bf2acda7,regulator_token::DL-05,dispute.status_changed,98602baf-977e-4659-8dbc-de8c3dc47910,2025-12-22T09:58:35
05204644-3299-4293-9cac-eb1c9a20c2ed,regulator_token::system,report.status_changed,8e64adb7-524c-4bdc-9a62-254e038e5a0a,2026-03-27T14:19:54
